,x1,x2,dimension,epsilon,mechanism,class
1092,-5.993328093509522,-1.68851971522884,3,0.5,piecewise,-3.3267966674814526
1093,-1.7159042349586766,-5.608203895610391,3,0.5,piecewise,-2.6566388522177995
1094,3.496979341834849,8.474629904071216,3,0.5,piecewise,1.1810348699724167
1095,-3.359646543634177,-3.4507549050948487,3,0.5,piecewise,-1.8737303375856897
1096,-9.084836454728698,-4.779456594919931,3,0.5,piecewise,3.844100697546134
1097,2.219099081209109,-0.352732973625127,3,0.5,piecewise,-3.154364470857088
1098,0.9797496733730302,-1.1396014852471827,3,0.5,piecewise,3.366545150082744
1099,-4.264327611128461,-4.493397533477178,3,0.5,piecewise,-1.4825628532906765
1100,2.825675677969543,8.438636899530977,3,0.5,piecewise,-1.6763877776700205
1101,-4.674138845856216,-7.792659296670459,3,0.5,piecewise,-0.6610732719670982
1102,-7.0969874794834125,5.388646473688653,3,0.5,piecewise,-2.390858306940635
1103,3.6443856374263417,-8.031837243694405,3,0.5,piecewise,-2.8471869366852722
1104,-6.936025519413412,-4.05960397343239,3,0.5,piecewise,-1.8699860025776553
1105,5.000585520982555,8.84069987824833,3,0.5,piecewise,3.3189213039273393
1106,-2.4378944995085736,6.554458025163031,3,0.5,piecewise,-2.2478127461773374
1107,-4.693524569006996,-0.7653199567951952,3,0.5,piecewise,2.204660659933648
1108,1.0457578103661502,8.972068705100908,3,0.5,piecewise,3.325096923662204
1109,5.672131257292801,-7.344392687519956,3,0.5,piecewise,-2.0561401952648968
1110,-6.256990028459446,8.103518593044909,3,0.5,piecewise,2.6237332546201553
1111,2.9720632981591106,3.3824204610685316,3,0.5,piecewise,-2.204127501291125
1112,0.5183176225159946,-7.908499231980863,3,0.5,piecewise,-2.0240756362732375
1113,-3.2208312086037396,0.5406663682972779,3,0.5,piecewise,2.644321019333962
1114,-0.20095943129580818,-2.799011136450276,3,0.5,piecewise,1.8706451559357533
1115,0.5974666955215748,-1.4537373967252962,3,0.5,piecewise,4.3544184638746195
1116,-0.6717291819711895,-4.088148027483844,3,0.5,piecewise,2.2824283263653484
1117,0.917377756447323,9.269506833008256,3,0.5,piecewise,3.9874444725624136
1118,7.083675483089174,-5.936012732024428,3,0.5,piecewise,1.4878560904943927
1119,-6.381211028473766,7.031216539702439,3,0.5,piecewise,2.471753419727433
1120,4.704085716424895,4.139290424118962,3,0.5,piecewise,-0.782442771957768
1121,1.6979738456456646,1.0426779096632788,3,0.5,piecewise,-3.170423411391772
1122,7.59388483263162,5.336018362665565,3,0.5,piecewise,0.4716356813067456
1123,-3.15523505485115,2.4375434319947695,3,0.5,piecewise,1.070755358805179
1124,-4.526113186128685,1.1417277383488686,3,0.5,piecewise,-3.202172787267759
1125,6.847769906635987,2.5913255460174027,3,0.5,piecewise,1.7070263313934224
1126,-1.1567685240896823,-2.7275516683453453,3,0.5,piecewise,1.8796656209752438
1127,-3.634315911847803,1.74274407499068,3,0.5,piecewise,-3.1453990465408097
1128,-2.492144914244636,3.1706856945181863,3,0.5,piecewise,2.1470807563404897
1129,-4.7253625650323485,-2.823904994762465,3,0.5,piecewise,-1.3794691478735923
1130,2.2373214197325617,-2.5796617630262637,3,0.5,piecewise,0.54446921519409
1131,-2.0911783750217845,0.35273432176955544,3,0.5,piecewise,2.440905031545253
1132,3.535391234916332,-2.9788419400261192,3,0.5,piecewise,4.111301389640682
1133,-7.667783537118677,3.115078507285774,3,0.5,piecewise,1.392779705005133
1134,0.368955412708096,2.696143819793648,3,0.5,piecewise,-2.4040015761986875
1135,-0.83219013506697,-5.8006231581865935,3,0.5,piecewise,-0.15891365459413775
1136,0.133485132593035,-5.330847058374465,3,0.5,piecewise,-2.1344574083939682
1137,7.2005375355647105,4.850850357870238,3,0.5,piecewise,0.02199255622632701
1138,-2.6965160902438243,-0.8677925290280906,3,0.5,piecewise,4.301414299335104
1139,-9.847822530899363,9.079265733574315,3,0.5,piecewise,-2.953689950280133
1140,-4.416005030655758,2.747774979144678,3,0.5,piecewise,2.654680069003386
1141,-0.15549106901591264,2.3558727157362207,3,0.5,piecewise,-0.4548864414471371
1142,4.548483234958956,-7.955676090363219,3,0.5,piecewise,-0.25481596203824874
1143,-4.004516504665561,-3.214113637197018,3,0.5,piecewise,0.7110711395137885
1144,-2.4058242763190356,5.192670610622028,3,0.5,piecewise,3.0974264649267647
1145,-6.895125857407451,-0.2946689525933162,3,0.5,piecewise,-3.0182783513092284
1146,0.084705974887017,4.037860144077346,3,0.5,piecewise,0.008183243180051591
1147,-0.43618891305381263,-5.346955245068871,3,0.5,piecewise,-1.4200846559953613
1148,-1.514298089151753,1.126118065422181,3,0.5,piecewise,3.9240999596413113
1149,2.4663451024132232,5.473409316800677,3,0.5,piecewise,0.4422565435897494
1150,9.698295449661178,5.150462261883338,3,0.5,piecewise,-3.1148578645366594
1151,3.075763051771016,-0.17786123865364825,3,0.5,piecewise,-2.8927806893682124
1152,-0.8623816190802603,3.693786448880075,3,0.5,piecewise,3.911633166883599
1153,-3.8874233006655574,-3.483056510250361,3,0.5,piecewise,-2.3542162677614518
1154,-4.384511531575886,4.318260174071294,3,0.5,piecewise,-3.3611801982053557
1155,-6.51165747620422,0.0857958767712422,3,0.5,piecewise,2.5959981375481878
1156,-0.04982127342550104,-1.7240301065285204,3,0.5,piecewise,-2.538272817346483
1157,-6.927664760735762,-2.6826376237054506,3,0.5,piecewise,-0.64365285282764
1158,7.116541592229894,-7.689105479436316,3,0.5,piecewise,-1.5635216271467556
1159,9.880659518556547,7.33156300298353,3,0.5,piecewise,-0.47514531924206305
1160,-10.290799469891745,-3.3172953148613584,3,0.5,piecewise,1.4688139359766952
1161,-0.5292683528322852,8.0990665796564,3,0.5,piecewise,-1.757096052797729
1162,-8.049483822683934,2.856100168040854,3,0.5,piecewise,2.958890970128425
1163,1.0255876348757214,4.651224035010053,3,0.5,piecewise,-0.7789089435449474
1164,-3.7322093314056595,2.0259976666297175,3,0.5,piecewise,0.08487668743939036
1165,5.764975659835022,6.429901181393285,3,0.5,piecewise,-1.1577704569669414
1166,-9.260951782037921,7.0349897296327395,3,0.5,piecewise,3.301905569251937
1167,5.024459377879822,-3.5936439311072035,3,0.5,piecewise,0.9669085876196133
1168,-5.9326768769227485,-9.405622423005033,3,0.5,piecewise,2.637626260978951
1169,5.248567615576133,-7.457715587344274,3,0.5,piecewise,1.2357560422029272
1170,-2.479937067765718,-5.135098418979678,3,0.5,piecewise,4.354900401468661
1171,-9.800169820531034,8.832229862936295,3,0.5,piecewise,1.3948080082568504
1172,9.77706006635866,4.88236640955165,3,0.5,piecewise,-1.4363959822339543
1173,4.05835108127906,-9.479078029643189,3,0.5,piecewise,1.2087788687168297
1174,8.103328733490578,-2.6898274126873982,3,0.5,piecewise,0.04914233600469131
1175,6.3789594271467145,-2.0042010349906794,3,0.5,piecewise,-2.6571330022117725
1176,9.189493242564403,4.641783473429916,3,0.5,piecewise,-1.5831249663037235
1177,-4.843794831916325,-2.756870882769107,3,0.5,piecewise,1.5356699074612032
1178,-7.252526140217968,0.33942150979336483,3,0.5,piecewise,0.29493915733487974
1179,-8.63861381305532,-7.434161042371522,3,0.5,piecewise,3.3851933660759266
1180,3.502516256949206,-4.110616748433523,3,0.5,piecewise,2.8762833422518157
1181,1.100848666153815,-5.171100725727576,3,0.5,piecewise,2.715743895318783
1182,-1.6576968597638728,-8.662695167921335,3,0.5,piecewise,2.4105494261831844
1183,3.551062481871276,4.399899412262747,3,0.5,piecewise,2.684538655845569
1184,3.544596229428981,1.308263822641721,3,0.5,piecewise,4.395954601969398
1185,-3.251882335640839,3.0998916319971093,3,0.5,piecewise,3.5437054579298644
1186,1.0650001688541002,-6.226595710947955,3,0.5,piecewise,-2.5954958966350725
1187,0.8711872875871229,-6.872536247881862,3,0.5,piecewise,-0.60878251631806
1188,7.19234395993752,6.845992231977564,3,0.5,piecewise,-1.5391758055480533
1189,6.817718840382502,-7.383280921159332,3,0.5,piecewise,-1.1246739655720464
1190,8.594683209686107,-5.71790392253661,3,0.5,piecewise,1.9503979613098492
1191,-0.9259504746997527,1.9530588485127467,3,0.5,piecewise,0.16366788960650303
1192,9.931548460320263,2.1751031878058327,3,0.5,piecewise,2.1423083339731273
1193,8.919450472647533,-1.806390815861251,3,0.5,piecewise,-2.722140515198652
1194,-0.8582039220344145,5.664537325948956,3,0.5,piecewise,-0.09532668667968525
1195,-2.785821672925107,-2.49839783202836,3,0.5,piecewise,-1.581470897192641
1196,-6.3787632498152185,-7.8026946741895955,3,0.5,piecewise,0.5815108366859711
1197,-7.322816817929824,0.7746374557737842,3,0.5,piecewise,3.559373327793837
1198,-6.262602052586848,8.300435737700207,3,0.5,piecewise,3.4210903083395467
1199,-0.41751180880682787,-9.441471267339793,3,0.5,piecewise,4.249878196878043
1200,4.110006524114207,6.083996971908822,3,0.5,piecewise,-1.32590020904063
1201,4.339624426999603,2.9794004907154474,3,0.5,piecewise,-0.5736623269665051
1202,3.8079038127671705,1.1664957260089985,3,0.5,piecewise,-0.23530740576948728
1203,4.625172722165562,7.473560601845632,3,0.5,piecewise,1.788459348059026
1204,-6.808213876490005,-9.399973420058156,3,0.5,piecewise,-0.4727734126398845
1205,-1.3339989946512814,-7.594276077409891,3,0.5,piecewise,1.5355059693137887
1206,-2.56050918405251,5.991762307828505,3,0.5,piecewise,-1.2475891309071403
1207,-6.471789019057599,-1.7787085201586177,3,0.5,piecewise,-0.08163554680309526
1208,2.1301373195980773,-3.791039655930517,3,0.5,piecewise,-0.06510363555308052
1209,-5.631433199731624,4.58022750935834,3,0.5,piecewise,2.2434356943153158
1210,-5.134442144860418,-7.472123479516127,3,0.5,piecewise,-2.8245477687862763
1211,0.5138192489419251,4.236560949036633,3,0.5,piecewise,3.7980356107472577
1212,-9.478102340171489,-8.89282559342931,3,0.5,piecewise,0.01731422121490267
1213,8.58324837431949,-6.813088034976484,3,0.5,piecewise,-1.1269730144899142
1214,2.321942769315595,7.900024018115444,3,0.5,piecewise,3.9683823833609417
1215,-0.9165881275785598,2.7267657669493195,3,0.5,piecewise,-3.143325602640839
1216,-7.721700326984573,-7.441338351459541,3,0.5,piecewise,-0.01598464592042015
1217,0.07728781731985641,-1.064170805445951,3,0.5,piecewise,-1.466455686964799
1218,1.0240982895284292,-0.8299983147928625,3,0.5,piecewise,-1.6654370005622345
1219,2.787879177028736,-4.977958770282964,3,0.5,piecewise,2.2669635745280265
1220,-1.6349452306958965,8.304434937234044,3,0.5,piecewise,4.195037548429095
1221,-3.2362462826217597,7.7667494251245754,3,0.5,piecewise,3.445307121459907
1222,4.963902229748037,7.594769535900881,3,0.5,piecewise,-0.29303148893962605
1223,7.591037012459317,-3.3766897325502576,3,0.5,piecewise,-1.612779592435511
1224,-7.3937713100897,3.033106642541725,3,0.5,piecewise,2.597052248811905
1225,1.9989564104367656,-5.741487697897619,3,0.5,piecewise,-3.2001198991460282
1226,-1.980426398009838,-0.4776705837804854,3,0.5,piecewise,-2.393679339496193
1227,-3.1957322050988166,8.404023354113384,3,0.5,piecewise,-0.4935651286034203
1228,9.549446534660099,4.7429149298462185,3,0.5,piecewise,-1.675637063386116
1229,0.043756980275148814,9.1405298308119,3,0.5,piecewise,2.45724880461058
1230,-4.759031615131429,1.986713185923411,3,0.5,piecewise,0.2250885598488882
1231,-2.966115350914574,-6.669912173868204,3,0.5,piecewise,-2.7062130319405324
1232,-9.834503239912856,6.935659485823917,3,0.5,piecewise,2.2231285148260813
1233,-9.018973744044695,8.859693437624182,3,0.5,piecewise,-1.94414766317403
1234,6.949957226377107,-5.492002554244885,3,0.5,piecewise,2.5569708395145847
1235,-1.95961171013154,-7.512061871008277,3,0.5,piecewise,-1.2642516360918763
1236,9.066854052849147,5.6724967366232155,3,0.5,piecewise,-1.3359524088869992
1237,-3.9155820881250154,0.9634787263932512,3,0.5,piecewise,3.8483847536621654
1238,-4.408615105976009,-0.4166740422741287,3,0.5,piecewise,2.450075691391421
1239,-3.2848018819533387,3.9314279989644993,3,0.5,piecewise,3.7657896576079946
1240,-2.1041976139614196,7.991063002403929,3,0.5,piecewise,-0.06683764709999762
1241,8.791896603082252,3.957180023668265,3,0.5,piecewise,2.33335928535536
1242,-2.098181056241757,2.446722034461437,3,0.5,piecewise,-0.5775114580636398
1243,4.495583428044712,-2.729718224150137,3,0.5,piecewise,-2.135920128473967
1244,-5.050027498672516,5.283790084553639,3,0.5,piecewise,2.2254388862464025
1245,-8.230890433466252,7.985961286445427,3,0.5,piecewise,1.7491734660600537
1246,5.918061461313015,8.641443497535496,3,0.5,piecewise,3.355361780053607
1247,-8.304685643939935,0.6901609430729476,3,0.5,piecewise,-2.255497667679753
1248,-9.807262711047585,8.96481978349535,3,0.5,piecewise,4.439744299700783
1249,8.261350007443859,4.495952009430379,3,0.5,piecewise,3.6394459346851655
1250,7.162643482523802,-4.020580001116023,3,0.5,piecewise,2.489962757436668
1251,5.570421500340803,4.542841460614026,3,0.5,piecewise,1.712840783956908
1252,3.2438995638853187,8.08337786573309,3,0.5,piecewise,-2.664027306360077
1253,-6.829941393771918,-1.7394102481220322,3,0.5,piecewise,-0.3266340414185923
1254,-1.7752517611289473,-2.188320451461484,3,0.5,piecewise,4.350900983702333
1255,1.4338331391561066,0.21912719926724472,3,0.5,piecewise,-3.1818605910233084
1256,6.337479813046224,6.975984999328962,3,0.5,piecewise,2.8042072059205285
1257,2.227126961302317,-0.7459458305323262,3,0.5,piecewise,-2.0687427725138035
1258,1.238245562040195,-0.8372302386572673,3,0.5,piecewise,2.989690788128301
1259,2.7581618059988213,2.7701985504445847,3,0.5,piecewise,2.6136554657218114
1260,3.163463220780912,8.344922526363098,3,0.5,piecewise,-0.40075152943521186
1261,-8.93331519110667,-8.563726487928928,3,0.5,piecewise,0.8639874589146035
1262,-3.397328742767986,2.7591345935902223,3,0.5,piecewise,-1.454582853720384
1263,-1.2657601892663737,5.050967044815758,3,0.5,piecewise,2.8018853102921675
1264,-9.182216884464957,6.84861919540041,3,0.5,piecewise,2.994884362466354
1265,6.373938486868411,-5.2690172973702305,3,0.5,piecewise,-3.154492538575417
1266,3.1567262077244362,-1.8794856575315366,3,0.5,piecewise,1.5717900703205772
1267,-7.420306878197917,-1.687525044933431,3,0.5,piecewise,4.230916132715742
1268,3.240037721697266,-5.321749242019259,3,0.5,piecewise,-0.7433364118329924
1269,-8.217871906431965,-7.902610705678743,3,0.5,piecewise,3.347093613832654
1270,-6.765116943812074,1.0499752020395605,3,0.5,piecewise,-1.0662887082613985
1271,3.9635421246698628,-0.6119153158632904,3,0.5,piecewise,1.180018843537681
1272,1.2798828552476067,-5.240443163719161,3,0.5,piecewise,1.1378497375641823
1273,-9.455783666754513,-1.7869283040703745,3,0.5,piecewise,0.11818826854895936
1274,-5.5643249407383255,0.8009438718479531,3,0.5,piecewise,-2.1187144206223496
1275,-2.502426917456222,-0.24069519943669204,3,0.5,piecewise,1.6281619495866029
1276,-2.8207617525915407,8.07105170015887,3,0.5,piecewise,0.12909138436761836
1277,-1.8295120332142636,-3.7187792024651554,3,0.5,piecewise,-2.40998328385519
1278,2.757047854443837,-2.1252531302597286,3,0.5,piecewise,2.5825910379813743
1279,-3.4864066876311393,1.686695445084688,3,0.5,piecewise,-1.1647981264327067
1280,-9.620730536854973,7.401970039413896,3,0.5,piecewise,1.6831089268487136
1281,-8.008808722133432,-3.0982660210098705,3,0.5,piecewise,-0.6388284301430183
1282,3.4587598349041984,3.057278436195699,3,0.5,piecewise,3.437290904543522
1283,4.231900398702773,-2.867560826709562,3,0.5,piecewise,-1.751988290158914
1284,-9.141895434651207,-1.4999061922169408,3,0.5,piecewise,-2.047572440638518
1285,-8.516337575545213,-2.279879091815097,3,0.5,piecewise,-1.588480703909421
1286,-5.987693506575639,-8.020760045624396,3,0.5,piecewise,2.1931600826605258
1287,-7.741825093574508,-7.990123297091704,3,0.5,piecewise,-2.4128864998557846
1288,2.295605907459578,-2.2680523513325643,3,0.5,piecewise,1.0093154881516022
1289,-5.319004801769893,-4.432781271474599,3,0.5,piecewise,-2.0577711747228706
1290,5.2425140043962175,-5.792291593076949,3,0.5,piecewise,-2.4142712069644543
1291,4.328827897056927,2.421515505022987,3,0.5,piecewise,2.4885316388959553
1292,9.364711930228504,8.537802071775548,3,0.5,piecewise,4.126775627180402
1293,-7.494249508406604,9.49262749950842,3,0.5,piecewise,1.100176749877257
1294,-5.26693239511056,8.09149036872404,3,0.5,piecewise,3.194160206707417
1295,6.554104178768337,0.9194837549380654,3,0.5,piecewise,-1.6751183702081431
1296,0.7626131811117614,2.8853171611561943,3,0.5,piecewise,0.29583962331039243
1297,5.855991127536543,-4.455200812865508,3,0.5,piecewise,1.808071744843824
1298,-7.7963982376808545,8.64230610722859,3,0.5,piecewise,3.6045049057911767
1299,-8.816018897515455,6.262358980182035,3,0.5,piecewise,0.3640163200838003
1300,2.7155988012718932,3.123152059308744,3,0.5,piecewise,-3.1839628351633484
1301,9.37425845668517,-7.343712546047548,3,0.5,piecewise,3.8643824251336545
1302,10.251298340308562,-0.9836047400447134,3,0.5,piecewise,-1.5682444179447148
1303,6.416613292970137,1.5490118773552335,3,0.5,piecewise,-0.5290013086474303
1304,-0.39417991454186485,1.2448159616475818,3,0.5,piecewise,4.364137651874606
1305,-8.393115776083578,-2.1035552080850493,3,0.5,piecewise,1.7417774199937606
1306,1.3839194382165507,8.411812423560244,3,0.5,piecewise,-0.7950254398213046
1307,7.615292340746021,-8.778018887559409,3,0.5,piecewise,1.5439385518804531
1308,-8.140684925759334,1.49890816365794,3,0.5,piecewise,-2.792539145074794
1309,6.864519184982954,-2.6088797968039295,3,0.5,piecewise,2.601670107644415
1310,-2.8260947749399548,2.9774058603488336,3,0.5,piecewise,1.4186330637583897
1311,6.487659278237928,2.533243104925328,3,0.5,piecewise,-2.231352581708487
1312,9.840498096605906,3.9770898287110987,3,0.5,piecewise,4.268330829528602
1313,-7.520227825880238,8.925591829817177,3,0.5,piecewise,2.3738727821869046
1314,7.363590797134077,-9.370722786247898,3,0.5,piecewise,2.102912788794061
1315,0.9279799800052745,-2.6931769325822112,3,0.5,piecewise,-3.135379954338744
1316,-0.48582398947451494,-5.77906534853052,3,0.5,piecewise,1.9022110077111418
1317,-0.6004218786544295,-7.727122028169239,3,0.5,piecewise,3.0086130828733544
1318,2.5875420904660658,-9.369624688403178,3,0.5,piecewise,0.5990313435551009
1319,5.517795704124591,-6.299138980570347,3,0.5,piecewise,2.122088636254371
1320,9.498997426690291,5.419501725357578,3,0.5,piecewise,4.168511288777411
1321,7.983407724994963,0.07123222214094685,3,0.5,piecewise,-1.3794485549449318
1322,-6.623078854278259,7.299519826715931,3,0.5,piecewise,2.091759059567019
1323,8.282431909467016,1.2065536841259474,3,0.5,piecewise,-3.0342858249466276
1324,-0.16287780522140868,0.9053025866334152,3,0.5,piecewise,4.151974729486474
1325,3.649633464441292,-2.815995988879316,3,0.5,piecewise,-2.8577705797539896
1326,-4.723133933344455,-4.2488856139119315,3,0.5,piecewise,-2.074131772882976
1327,-1.315696409018707,-6.066438931112186,3,0.5,piecewise,0.7518340019441855
1328,1.601145586925876,-6.5810249411548964,3,0.5,piecewise,1.5596058305616354
1329,-8.691153429975072,-7.694706775398372,3,0.5,piecewise,-2.59538210015868
1330,6.124518743517441,-7.367831204499679,3,0.5,piecewise,2.5732750423270367
1331,-5.589122671900377,5.681355878334664,3,0.5,piecewise,0.8378212828850884
1332,4.515257302864619,2.762876310776932,3,0.5,piecewise,4.228281531571866
1333,3.3749882219722536,-8.629178892562079,3,0.5,piecewise,-1.4797005232298304
1334,0.057864671500852206,6.086903878667901,3,0.5,piecewise,-2.7241301464973895
1335,4.623902212781659,2.267307366484887,3,0.5,piecewise,-2.660416751274228
1336,9.181067517627044,5.0957919440103865,3,0.5,piecewise,-2.209547480006518
1337,-10.18101340499282,7.837149059661391,3,0.5,piecewise,3.544607685542322
1338,6.29541060840513,3.4041868774866697,3,0.5,piecewise,-2.7818239433890977
1339,6.080507129473781,-8.444418439333331,3,0.5,piecewise,-0.5940788305940616
1340,-3.1027596791630714,1.263894471302893,3,0.5,piecewise,0.873958549357852
1341,8.341513053136351,2.6207141736496022,3,0.5,piecewise,3.5470241988301603
1342,-1.2891519021439377,3.6618425511998716,3,0.5,piecewise,2.1232243049621657
1343,1.220370999919703,3.5937810670221193,3,0.5,piecewise,-0.9890496289654558
1344,5.290785303857837,-2.8708487636912663,3,0.5,piecewise,-1.136754923252039
1345,9.227009365027849,-0.8646045058808863,3,0.5,piecewise,-2.3541756107990373
1346,-10.112805174933778,-2.748544006415621,3,0.5,piecewise,-0.6838034418933949
1347,-3.5630083551005662,-7.271127646182287,3,0.5,piecewise,-0.9456769222905197
1348,2.842200979648037,3.3333802517630478,3,0.5,piecewise,-2.571273796647952
1349,-8.502421465312912,1.4193851471772574,3,0.5,piecewise,2.365362391437479
1350,-3.1599570189494166,-2.9559836217096174,3,0.5,piecewise,2.797039378351178
1351,5.753145753221835,-8.467263523373445,3,0.5,piecewise,3.101928955161465
1352,-3.9332861990601655,-0.8047774216443253,3,0.5,piecewise,1.853889436934292
1353,-1.45878645784755,5.467008723530372,3,0.5,piecewise,1.3643671406918565
1354,8.947883793773434,-2.0228121822023177,3,0.5,piecewise,-0.7123749490067932
1355,3.251298321877661,6.271248782108796,3,0.5,piecewise,1.487672584434382
1356,-8.658238986417498,4.457035066824205,3,0.5,piecewise,2.080378765870562
1357,-4.668872875759659,-8.567667866462326,3,0.5,piecewise,2.2961527535899413
1358,-7.927100805875969,-2.3557335368878767,3,0.5,piecewise,-1.978756647296128
1359,8.9417100793552,5.953819708116791,3,0.5,piecewise,4.109620053390101
1360,3.7261207148963047,-4.367081800945725,3,0.5,piecewise,0.9279778001197799
1361,7.003690682468526,2.115666605648547,3,0.5,piecewise,-1.9476801630135347
1362,7.633332271719783,8.789511551261796,3,0.5,piecewise,0.9498327340843218
1363,-3.660150421141061,-7.013496588900522,3,0.5,piecewise,-3.03887201371954
1364,3.801939997822203,1.8770429520473464,3,0.5,piecewise,1.451394701381195
1365,-9.82869172338369,8.558318865407156,3,0.5,piecewise,1.3728228536375755
1366,-8.136830050596204,-2.952751243862698,3,0.5,piecewise,0.020352450801528588
1367,0.10118880535996963,-1.780533469662016,3,0.5,piecewise,1.9623439631702042
1368,-0.9095723453156738,8.053597381408705,3,0.5,piecewise,-1.5616245771666524
1369,3.02872626403968,-4.088522312443452,3,0.5,piecewise,1.0582699253012193
1370,-7.538585877894747,8.178107114176044,3,0.5,piecewise,1.9507495891571538
1371,-5.963378038032629,-6.887491320763742,3,0.5,piecewise,-0.06279494746691072
1372,-6.533572838778622,-6.117655095325909,3,0.5,piecewise,-2.92680126855677
1373,-9.773835451347598,-2.3429902895381467,3,0.5,piecewise,3.765258434113477
1374,0.23969519786950155,7.821315052454908,3,0.5,piecewise,0.3682978240201779
1375,-2.1573960416859506,-5.548831875094474,3,0.5,piecewise,0.4371953041439371
1376,6.522093418831198,-4.252473372526283,3,0.5,piecewise,-2.425150401049442
1377,2.0038433312330883,8.704975577554512,3,0.5,piecewise,-3.345022837495271
1378,2.0248149315268376,-0.219541179496067,3,0.5,piecewise,-0.31728452690496123
1379,-3.3770847706454226,-6.337566516192309,3,0.5,piecewise,-0.178782377571995
1380,-5.195209659842944,-8.547421332234876,3,0.5,piecewise,1.4006253117803253
1381,1.9637111674015515,4.690072350949708,3,0.5,piecewise,-2.8848814559129723
1382,4.824090949198548,1.3518933638268897,3,0.5,piecewise,-1.7346134944738876
1383,-1.6167349415425194,-9.043528759099264,3,0.5,piecewise,-2.010639576996325
1384,0.8592797292125548,-3.737175233617365,3,0.5,piecewise,4.5115750775172465
1385,-5.14279953591933,-2.005809023327517,3,0.5,piecewise,-1.9977885898118237
1386,-1.1265760583043345,-5.895303881049834,3,0.5,piecewise,-1.240548441349607
1387,3.1527241289111054,-8.625693558635266,3,0.5,piecewise,1.7155960419454992
1388,-1.6195332680566972,-0.6856993432908802,3,0.5,piecewise,-1.1823644397848838
1389,-2.0157510070443196,-4.0394280584432956,3,0.5,piecewise,-3.3074520619592387
1390,-5.370081195965974,-4.480517684157193,3,0.5,piecewise,2.887386409440025
1391,-5.218269354117043,3.5787490172093914,3,0.5,piecewise,-0.22923956221935526
1392,-5.253183940546079,-7.504370781232834,3,0.5,piecewise,2.9204426262233123
1393,-7.363994944985875,-6.653811428652342,3,0.5,piecewise,-2.8228740761910625
1394,2.9023092696618282,6.199838737626067,3,0.5,piecewise,-2.250684212147368
1395,-1.785834459234626,3.6009768928132804,3,0.5,piecewise,-2.276843021850049
1396,-6.161368253915907,3.577448252212872,3,0.5,piecewise,-1.1576395982629841
1397,5.023909883336434,9.386533996693686,3,0.5,piecewise,-1.0813299588526362
1398,8.535976329116068,5.995176662871148,3,0.5,piecewise,4.507096683422627
1399,6.404630458956173,7.867959331818623,3,0.5,piecewise,-0.3588850003948948
1400,1.3010271343722315,-2.7084877544194677,3,0.5,piecewise,3.505371947843239
1401,5.683011939012129,7.4666418139363175,3,0.5,piecewise,-1.083144599857364
1402,10.159903501121597,-8.308531950961578,3,0.5,piecewise,3.0615279737534444
1403,9.806792285508497,3.63820103634351,3,0.5,piecewise,-2.7306197833406047
1404,-7.07285111796872,7.197906912768834,3,0.5,piecewise,-1.931941703508568
1405,-3.234415546670997,9.0322613367942,3,0.5,piecewise,-1.6057879403927693
1406,4.157005405444934,-1.8241525183832654,3,0.5,piecewise,3.7312682367402075
1407,-6.751179053820799,5.0910313621908045,3,0.5,piecewise,4.420948108128538
1408,1.764866281744802,-4.914853360875463,3,0.5,piecewise,-0.19942559089845546
1409,9.88330380162961,-0.8680348032830502,3,0.5,piecewise,-0.580306848624526
1410,-9.3862302104382,1.176643421288731,3,0.5,piecewise,-3.040121576184152
1411,-0.9626517947553506,7.581983598278796,3,0.5,piecewise,3.2382211101826
1412,-6.2432313564802,-6.914907068118343,3,0.5,piecewise,4.02542011997449
1413,-2.7519660352611623,9.46260052913023,3,0.5,piecewise,2.3544841809412165
1414,4.102657560933753,-5.490776155364403,3,0.5,piecewise,-2.224617161871477
1415,7.8069233889900875,2.326706473213275,3,0.5,piecewise,-0.2686849210753045
1416,-2.560120941402719,2.9914458411556994,3,0.5,piecewise,3.1530367024048
1417,4.549591787135705,-2.8375310004558183,3,0.5,piecewise,3.673013336078794
1418,-8.661458692478073,0.43485176122353253,3,0.5,piecewise,3.9961447570785698
1419,4.702990940067769,2.34034592195314,3,0.5,piecewise,-1.3486500851004317
1420,7.696734004982972,-7.3366042019311815,3,0.5,piecewise,4.089702483290155
1421,1.9002095718579346,-7.969472309352694,3,0.5,piecewise,-1.5669146590666432
1422,2.887431701691608,0.599710652554415,3,0.5,piecewise,1.3385603364499357
1423,-7.642072999360448,-3.2799680783731753,3,0.5,piecewise,1.8573156381660958
1424,2.85336927179305,0.5829107591954407,3,0.5,piecewise,1.4020281916844812
1425,9.17796068758301,-8.18483239933518,3,0.5,piecewise,2.2304174260734526
1426,-0.392267273717206,-8.360164669295246,3,0.5,piecewise,2.997870091022212
1427,-5.138397165593937,-8.61104655384867,3,0.5,piecewise,-0.12721392075504856
1428,-1.6046005764158304,-3.1474507114309214,3,0.5,piecewise,-1.607671306555674
1429,8.240251210330943,-0.4975206489563786,3,0.5,piecewise,3.784364620374838
1430,-1.221370267639928,4.666160165072974,3,0.5,piecewise,3.149923720344845
1431,3.184909224829648,-5.690553390709016,3,0.5,piecewise,0.9250032473730658
1432,-9.373250751451145,-5.410104230903154,3,0.5,piecewise,2.6934455622233973
1433,5.971545839996226,4.668064540819268,3,0.5,piecewise,-3.1434601320574935
1434,-3.03451442384621,3.2269197381582844,3,0.5,piecewise,1.6454357171811174
