,epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run,dimension
240,1.0,0.11881117889062276,0.5545638152322627,[0.         0.60377358 1.        ],[0.         0.48496241 1.        ],0,4
241,1.0,0.2320045396510143,0.5971209349834905,[0.         0.71320755 1.        ],[0.         0.48120301 1.        ],1,4
242,1.0,0.2841679670875301,0.6590746652689761,[0.         0.58867925 1.        ],[0.         0.30451128 1.        ],2,4
243,1.0,0.2582068378493403,0.616537116953298,[0.         0.68301887 1.        ],[0.         0.42481203 1.        ],3,4
244,1.0,0.20531990353241591,0.6001688744930305,[0.         0.61509434 1.        ],[0.         0.40977444 1.        ],4,4
245,1.0,0.19775854731167541,0.5979207642596235,[0.         0.60377358 1.        ],[0.         0.40601504 1.        ],5,4
246,1.0,0.26193786352674137,0.620264707414934,[0.        0.6754717 1.       ],[0.         0.41353383 1.        ],6,4
247,1.0,0.31804511278195485,0.6803069053708439,[0.  0.6 1. ],[0.         0.28195489 1.        ],7,4
248,1.0,0.15668889204142422,0.5651891636664109,[0.         0.67924528 1.        ],[0.         0.52255639 1.        ],8,4
249,1.0,0.18280607178323166,0.5854214727017208,[0.         0.62641509 1.        ],[0.         0.44360902 1.        ],9,4
250,1.5,0.28121719392821676,0.6060132844170152,[0.         0.80377358 1.        ],[0.         0.52255639 1.        ],0,4
251,1.5,0.16403745212086818,0.574299924177194,[0.         0.63396226 1.        ],[0.         0.46992481 1.        ],1,4
252,1.5,0.19048091927933036,0.5831527056987503,[0.         0.66792453 1.        ],[0.         0.47744361 1.        ],2,4
253,1.5,0.21292381898141577,0.600194929171284,[0.         0.63773585 1.        ],[0.         0.42481203 1.        ],3,4
254,1.5,0.13377784082848632,0.5645625085581268,[0.         0.58490566 1.        ],[0.         0.45112782 1.        ],4,4
255,1.5,0.27332955029082134,0.6200929977436204,[0.         0.70566038 1.        ],[0.         0.43233083 1.        ],5,4
256,1.5,0.24295644772308128,0.6202905065602786,[0.         0.62641509 1.        ],[0.         0.38345865 1.        ],6,4
257,1.5,0.11893885657540071,0.5514204406064471,[0.         0.63773585 1.        ],[0.         0.51879699 1.        ],7,4
258,1.5,0.22798978578521772,0.6072816117274803,[0.         0.64528302 1.        ],[0.         0.41729323 1.        ],8,4
259,1.5,0.26599517662079736,0.6069594980034227,[0.         0.75471698 1.        ],[0.        0.4887218 1.       ],9,4
260,2.0,0.24688608313235916,0.6125781118600649,[0.         0.67169811 1.        ],[0.         0.42481203 1.        ],0,4
261,2.0,0.2695275925663214,0.6204160275830597,[0.         0.69433962 1.        ],[0.         0.42481203 1.        ],1,4
262,2.0,0.25795148247978433,0.6326587191571944,[0.         0.61509434 1.        ],[0.         0.35714286 1.        ],2,4
263,2.0,0.25407859270818556,0.6387296669248644,[0.         0.58490566 1.        ],[0.         0.33082707 1.        ],3,4
264,2.0,0.19404170804369414,0.5936361893808701,[0.         0.61509434 1.        ],[0.         0.42105263 1.        ],4,4
265,2.0,0.22834444602071213,0.5912720014516422,[0.         0.73962264 1.        ],[0.        0.5112782 1.       ],5,4
266,2.0,0.22797559937579798,0.6080408766975931,[0.         0.64150943 1.        ],[0.         0.41353383 1.        ],6,4
267,2.0,0.15674563767910332,0.5636177293612317,[0.         0.69433962 1.        ],[0.         0.53759398 1.        ],7,4
268,2.0,0.22058448006809472,0.597572760702318,[0.        0.6754717 1.       ],[0.         0.45488722 1.        ],8,4
269,2.0,0.2886224996453398,0.6146649382855212,[0.         0.77358491 1.        ],[0.         0.48496241 1.        ],9,4
270,2.5,0.12676975457511697,0.5482109715568216,[0.         0.72075472 1.        ],[0.         0.59398496 1.        ],0,4
271,2.5,0.19036742800397216,0.5877184954699368,[0.         0.63773585 1.        ],[0.         0.44736842 1.        ],1,4
272,2.5,0.2095190807206695,0.5834982304187066,[0.         0.73207547 1.        ],[0.         0.52255639 1.        ],2,4
273,2.5,0.15654702794722652,0.5694855487689692,[0.         0.64150943 1.        ],[0.         0.48496241 1.        ],3,4
274,2.5,0.3376223577812456,0.6321447212073427,[0.         0.80754717 1.        ],[0.         0.46992481 1.        ],4,4
275,2.5,0.19818413959426862,0.5801859717598439,[0.         0.71698113 1.        ],[0.         0.51879699 1.        ],5,4
276,2.5,0.1681656972620229,0.5648794798257328,[0.         0.73207547 1.        ],[0.         0.56390977 1.        ],6,4
277,2.5,0.18296212228684916,0.5793495514784599,[0.         0.66792453 1.        ],[0.         0.48496241 1.        ],7,4
278,2.5,0.19438218186976874,0.5798652397938963,[0.         0.70566038 1.        ],[0.        0.5112782 1.       ],8,4
279,2.5,0.2578805504326855,0.6379671514010747,[0.         0.59622642 1.        ],[0.         0.33834586 1.        ],9,4
280,3.0,0.21303731025677397,0.5948677776795077,[0.         0.66792453 1.        ],[0.         0.45488722 1.        ],0,4
281,3.0,0.1757270534827634,0.5670168908317734,[0.         0.74339623 1.        ],[0.         0.56766917 1.        ],1,4
282,3.0,0.186835012058448,0.5772434017595308,[0.         0.69811321 1.        ],[0.        0.5112782 1.       ],2,4
283,3.0,0.2092069797134345,0.5960628998006697,[0.        0.6490566 1.       ],[0.         0.43984962 1.        ],3,4
284,3.0,0.2470279472265569,0.6054017408568696,[0.         0.70943396 1.        ],[0.         0.46240602 1.        ],4,4
285,3.0,0.19821251241310822,0.5792315020641473,[0.        0.7245283 1.       ],[0.         0.52631579 1.        ],5,4
286,3.0,0.2730883813306852,0.6352015732546706,[0.         0.64150943 1.        ],[0.         0.36842105 1.        ],6,4
287,3.0,0.19435380905092914,0.5808545797922569,[0.         0.69811321 1.        ],[0.        0.5037594 1.       ],7,4
288,3.0,0.3860689459497801,0.6925319070662479,[0.         0.69433962 1.        ],[0.         0.30827068 1.        ],8,4
289,3.0,0.26976876152645773,0.6081486873834114,[0.         0.75849057 1.        ],[0.        0.4887218 1.       ],9,4
290,3.5,0.1419492126542773,0.5516166972742091,[0.         0.75849057 1.        ],[0.         0.61654135 1.        ],0,4
291,3.5,0.23511136331394522,0.63926188595533,[0.         0.53962264 1.        ],[0.         0.30451128 1.        ],1,4
292,3.5,0.17159880834160873,0.5766773162939297,[0.         0.64528302 1.        ],[0.         0.47368421 1.        ],2,4
293,3.5,0.16077457795431982,0.5586211890795858,[0.         0.76603774 1.        ],[0.         0.60526316 1.        ],3,4
294,3.5,0.22044261597389697,0.6044722935631782,[0.         0.63773585 1.        ],[0.         0.41729323 1.        ],4,4
295,3.5,0.28090509292098165,0.6210167336910684,[0.         0.72075472 1.        ],[0.         0.43984962 1.        ],5,4
296,3.5,0.269938998439495,0.6009036144578312,[0.         0.80377358 1.        ],[0.         0.53383459 1.        ],6,4
297,3.5,0.20139026812313804,0.6073243014394581,[0.         0.56981132 1.        ],[0.         0.36842105 1.        ],7,4
298,3.5,0.25073060008511844,0.610167801131972,[0.         0.69433962 1.        ],[0.         0.44360902 1.        ],8,4
299,3.5,0.30736274648886375,0.627049468721413,[0.         0.75849057 1.        ],[0.         0.45112782 1.        ],9,4
300,5.0,0.29971627181160443,0.630386215238777,[0.        0.7245283 1.       ],[0.         0.42481203 1.        ],0,4
301,5.0,0.2017591147680522,0.5889519901928898,[0.         0.66792453 1.        ],[0.         0.46616541 1.        ],1,4
302,5.0,0.2432969215491559,0.6021684737281068,[0.         0.71698113 1.        ],[0.         0.47368421 1.        ],2,4
303,5.0,0.06236345580933467,0.5279657997862487,[0.         0.58867925 1.        ],[0.         0.52631579 1.        ],3,4
304,5.0,0.25434813448716126,0.6201047709642412,[0.         0.65660377 1.        ],[0.         0.40225564 1.        ],4,4
305,5.0,0.16444885799404163,0.5621808350856112,[0.         0.74339623 1.        ],[0.         0.57894737 1.        ],5,4
306,5.0,0.11147680522059866,0.5466749031813537,[0.         0.65283019 1.        ],[0.         0.54135338 1.        ],6,4
307,5.0,0.2736132784792169,0.6061626870107996,[0.         0.78113208 1.        ],[0.        0.5075188 1.       ],7,4
308,5.0,0.11180309263725341,0.5408803726488987,[0.         0.73962264 1.        ],[0.         0.62781955 1.        ],8,4
309,5.0,0.2585756844942545,0.5991708107990468,[0.         0.78113208 1.        ],[0.         0.52255639 1.        ],9,4
310,7.0,0.26599517662079736,0.6069594980034227,[0.         0.75471698 1.        ],[0.        0.4887218 1.       ],0,4
311,7.0,0.13016030642644344,0.5583614273901151,[0.         0.62264151 1.        ],[0.        0.4924812 1.       ],1,4
312,7.0,0.22818839551709458,0.5976802089026538,[0.         0.69811321 1.        ],[0.         0.46992481 1.        ],2,4
313,7.0,0.2396226415094339,0.5966514459665145,[0.         0.73962264 1.        ],[0.  0.5 1. ],3,4
314,7.0,0.17568449425450416,0.5681758125605567,[0.         0.73207547 1.        ],[0.         0.55639098 1.        ],4,4
315,7.0,0.18317491842814582,0.5723507261968801,[0.        0.7245283 1.       ],[0.         0.54135338 1.        ],5,4
316,7.0,0.3750602922400341,0.6620809730498541,[0.         0.76603774 1.        ],[0.         0.39097744 1.        ],6,4
317,7.0,0.1678535962547879,0.5742544432171905,[0.        0.6490566 1.       ],[0.         0.48120301 1.        ],7,4
318,7.0,0.2772308128812597,0.6145997044404307,[0.         0.74339623 1.        ],[0.         0.46616541 1.        ],8,4
319,7.0,0.22065541211519363,0.5944567250467607,[0.         0.69433962 1.        ],[0.         0.47368421 1.        ],9,4
320,9.0,0.3073911193077033,0.6254981002687424,[0.         0.76603774 1.        ],[0.         0.45864662 1.        ],0,4
321,9.0,0.216896013618953,0.5925495466046805,[0.         0.69433962 1.        ],[0.         0.47744361 1.        ],1,4
322,9.0,0.15690168818272088,0.559667673716012,[0.         0.73584906 1.        ],[0.         0.57894737 1.        ],2,4
323,9.0,0.18693431692438633,0.5740555486865917,[0.        0.7245283 1.       ],[0.         0.53759398 1.        ],3,4
324,9.0,0.24726911618669323,0.5951107715813599,[0.         0.77358491 1.        ],[0.         0.52631579 1.        ],4,4
325,9.0,0.19087813874308412,0.5703676585952618,[0.         0.77358491 1.        ],[0.         0.58270677 1.        ],5,4
326,9.0,0.2921832884097035,0.6271106941838649,[0.         0.72075472 1.        ],[0.         0.42857143 1.        ],6,4
327,9.0,0.2018584196339906,0.5850416572036481,[0.         0.69433962 1.        ],[0.        0.4924812 1.       ],7,4
328,9.0,0.16408001134912753,0.5728282497544266,[0.         0.64528302 1.        ],[0.         0.48120301 1.        ],8,4
329,9.0,0.1753014612001702,0.5807784329363159,[0.         0.63018868 1.        ],[0.         0.45488722 1.        ],9,4
330,0.5,0.30706483189104833,0.6460230722525804,[0.         0.67924528 1.        ],[0.         0.37218045 1.        ],0,5
331,0.5,0.19387147113065684,0.6024960249602496,[0.         0.56981132 1.        ],[0.         0.37593985 1.        ],1,5
332,0.5,0.17876294509859553,0.5968250065313273,[0.        0.5509434 1.       ],[0.         0.37218045 1.        ],2,5
333,0.5,0.2316640658249397,0.6142757172848147,[0.         0.62264151 1.        ],[0.         0.39097744 1.        ],3,5
334,0.5,0.10719250957582638,0.5583060682758195,[0.         0.51320755 1.        ],[0.         0.40601504 1.        ],4,5
335,0.5,0.21241310824230386,0.6342075542728072,[0.         0.50188679 1.        ],[0.         0.28947368 1.        ],5,5
336,0.5,0.27310256774010494,0.6342075542728071,[0.         0.64528302 1.        ],[0.         0.37218045 1.        ],6,5
337,0.5,0.16422187544332523,0.5683223948250625,[0.         0.68301887 1.        ],[0.         0.51879699 1.        ],7,5
338,0.5,0.21268265002127962,0.613796453728443,[0.         0.57358491 1.        ],[0.         0.36090226 1.        ],8,5
339,0.5,0.2918570009930486,0.6495065622138569,[0.         0.63396226 1.        ],[0.         0.34210526 1.        ],9,5
340,0.7,0.24695701517945806,0.6088707659978986,[0.         0.69056604 1.        ],[0.         0.44360902 1.        ],0,5
341,0.7,0.2955880266704497,0.654395636967218,[0.         0.62641509 1.        ],[0.         0.33082707 1.        ],1,5
342,0.7,0.2918144417647893,0.6530278232405892,[0.         0.62264151 1.        ],[0.         0.33082707 1.        ],2,5
343,0.7,0.15617818130231237,0.5839113401118919,[0.         0.54339623 1.        ],[0.         0.38721805 1.        ],3,5
344,0.7,0.3069229677968506,0.6572196788024126,[0.         0.64150943 1.        ],[0.         0.33458647 1.        ],4,5
345,0.7,0.28408284863101146,0.6675031367628607,[0.         0.56603774 1.        ],[0.         0.28195489 1.        ],5,5
346,0.7,0.18663640232657114,0.5845327439087078,[0.         0.64528302 1.        ],[0.         0.45864662 1.        ],6,5
347,0.7,0.194112640090793,0.5903848440410606,[0.         0.63396226 1.        ],[0.         0.43984962 1.        ],7,5
348,0.7,0.3141864094197758,0.688591038370489,[0.         0.57358491 1.        ],[0.        0.2593985 1.       ],8,5
349,0.7,0.21268265002127962,0.613796453728443,[0.         0.57358491 1.        ],[0.         0.36090226 1.        ],9,5
350,1.0,0.26182437225138316,0.6272546748303822,[0.         0.64528302 1.        ],[0.         0.38345865 1.        ],0,5
351,1.0,0.22779117605334087,0.6189989179895357,[0.         0.59245283 1.        ],[0.         0.36466165 1.        ],1,5
352,1.0,0.2578096183855866,0.6437214304920678,[0.         0.57735849 1.        ],[0.         0.31954887 1.        ],2,5
353,1.0,0.2467442190381614,0.6208132475723435,[0.         0.63396226 1.        ],[0.         0.38721805 1.        ],3,5
354,1.0,0.12606043410412826,0.5671899101714908,[0.         0.53207547 1.        ],[0.         0.40601504 1.        ],4,5
355,1.0,0.17182579089232508,0.5693128233301287,[0.         0.70566038 1.        ],[0.         0.53383459 1.        ],5,5
356,1.0,0.16000851184565185,0.5829472414655311,[0.         0.56226415 1.        ],[0.         0.40225564 1.        ],6,5
357,1.0,0.28057880550432684,0.6420874163050662,[0.         0.63396226 1.        ],[0.         0.35338346 1.        ],7,5
358,1.0,0.2123989218328841,0.6354883081155434,[0.         0.49811321 1.        ],[0.         0.28571429 1.        ],8,5
359,1.0,0.21278195488721802,0.6077684691546078,[0.  0.6 1. ],[0.         0.38721805 1.        ],9,5
360,1.5,0.23885657540076605,0.6433985725722657,[0.         0.53584906 1.        ],[0.         0.29699248 1.        ],0,5
361,1.5,0.2317775571002979,0.6079156648788607,[0.         0.65283019 1.        ],[0.         0.42105263 1.        ],1,5
362,1.5,0.2616825081571854,0.6372347707049966,[0.         0.60754717 1.        ],[0.         0.34586466 1.        ],2,5
363,1.5,0.26169669456660516,0.6361663492625891,[0.         0.61132075 1.        ],[0.         0.34962406 1.        ],3,5
364,1.5,0.2542772024400624,0.624499888864192,[0.         0.63773585 1.        ],[0.         0.38345865 1.        ],4,5
365,1.5,0.26576819407008084,0.6183389342294767,[0.         0.69433962 1.        ],[0.         0.42857143 1.        ],5,5
366,1.5,0.14901404454532557,0.5661427635887362,[0.         0.63773585 1.        ],[0.        0.4887218 1.       ],6,5
367,1.5,0.26961271102284007,0.6157782515991471,[0.         0.71698113 1.        ],[0.         0.44736842 1.        ],7,5
368,1.5,0.20929209816995314,0.5922719937955793,[0.         0.67169811 1.        ],[0.         0.46240602 1.        ],8,5
369,1.5,0.3334657398212512,0.6557802931898312,[0.         0.70188679 1.        ],[0.         0.36842105 1.        ],9,5
370,2.0,0.17900411405873173,0.5851439984884882,[0.         0.61509434 1.        ],[0.         0.43609023 1.        ],0,5
371,2.0,0.23986381046957017,0.5876898182723426,[0.         0.80377358 1.        ],[0.         0.56390977 1.        ],1,5
372,2.0,0.18643779259469428,0.5933619391321645,[0.         0.59245283 1.        ],[0.         0.40601504 1.        ],2,5
373,2.0,0.32979145978152924,0.6473249933457546,[0.        0.7245283 1.       ],[0.         0.39473684 1.        ],3,5
374,2.0,0.2693573556532841,0.6309141304797496,[0.        0.6490566 1.       ],[0.         0.37969925 1.        ],4,5
375,2.0,0.1900695134061569,0.6025283908292265,[0.         0.55849057 1.        ],[0.         0.36842105 1.        ],5,5
376,2.0,0.3411547737267697,0.6479185119574845,[0.         0.74716981 1.        ],[0.         0.40601504 1.        ],6,5
377,2.0,0.2768194070080862,0.6396518901278216,[0.         0.63396226 1.        ],[0.         0.35714286 1.        ],7,5
378,2.0,0.21669740388707615,0.6016097917913923,[0.         0.64150943 1.        ],[0.         0.42481203 1.        ],8,5
379,2.0,0.2242445736983969,0.6044096859849135,[0.        0.6490566 1.       ],[0.         0.42481203 1.        ],9,5
380,2.5,0.3636827918853738,0.6630042219848415,[0.         0.73962264 1.        ],[0.         0.37593985 1.        ],0,5
381,2.5,0.3032061285288693,0.651231903542165,[0.         0.65283019 1.        ],[0.         0.34962406 1.        ],1,5
382,2.5,0.25836288835295784,0.6084925892389077,[0.        0.7245283 1.       ],[0.         0.46616541 1.        ],2,5
383,2.5,0.20912186125691584,0.6001821369833222,[0.         0.62641509 1.        ],[0.         0.41729323 1.        ],3,5
384,2.5,0.23542346432118028,0.6165624780501511,[0.         0.62264151 1.        ],[0.         0.38721805 1.        ],4,5
385,2.5,0.21682508157185415,0.5955919143400381,[0.        0.6754717 1.       ],[0.         0.45864662 1.        ],5,5
386,2.5,0.27323024542488294,0.6258823529411764,[0.         0.67924528 1.        ],[0.         0.40601504 1.        ],6,5
387,2.5,0.21285288693431692,0.6038425336360113,[0.         0.61886792 1.        ],[0.         0.40601504 1.        ],7,5
388,2.5,0.27328699106256205,0.6225071225071226,[0.         0.69433962 1.        ],[0.         0.42105263 1.        ],8,5
389,2.5,0.3372393247269116,0.6569896449704142,[0.         0.70566038 1.        ],[0.         0.36842105 1.        ],9,5
390,3.0,0.2169102000283728,0.5919643931192108,[0.         0.69811321 1.        ],[0.         0.48120301 1.        ],0,5
391,3.0,0.19832600368846653,0.5756329798744861,[0.         0.75471698 1.        ],[0.         0.55639098 1.        ],1,5
392,3.0,0.21300893743793442,0.5961452263558943,[0.         0.66037736 1.        ],[0.         0.44736842 1.        ],2,5
393,3.0,0.1754291388849482,0.5760834789456846,[0.         0.66415094 1.        ],[0.        0.4887218 1.       ],3,5
394,3.0,0.2619094907079018,0.6219386541967187,[0.         0.66792453 1.        ],[0.         0.40601504 1.        ],4,5
395,3.0,0.28838133068520355,0.6275474349964864,[0.         0.70943396 1.        ],[0.         0.42105263 1.        ],5,5
396,3.0,0.19807064831891047,0.5842485095701286,[0.         0.68679245 1.        ],[0.        0.4887218 1.       ],6,5
397,3.0,0.19040998723223151,0.5859481058374529,[0.        0.6490566 1.       ],[0.         0.45864662 1.        ],7,5
398,3.0,0.1450134770889488,0.5723507261968801,[0.         0.57358491 1.        ],[0.         0.42857143 1.        ],8,5
399,3.0,0.14888636686054757,0.5703182579564489,[0.         0.60377358 1.        ],[0.         0.45488722 1.        ],9,5
400,3.5,0.22793304014753862,0.6103851491542657,[0.         0.63018868 1.        ],[0.         0.40225564 1.        ],0,5
401,3.5,0.32997588310398646,0.6355477855477856,[0.         0.77358491 1.        ],[0.         0.44360902 1.        ],1,5
402,3.5,0.16429280749042408,0.5662748509230752,[0.         0.70188679 1.        ],[0.         0.53759398 1.        ],2,5
403,3.5,0.21268265002127962,0.613796453728443,[0.         0.57358491 1.        ],[0.         0.36090226 1.        ],3,5
404,3.5,0.26599517662079736,0.6069594980034227,[0.         0.75471698 1.        ],[0.        0.4887218 1.       ],4,5
405,3.5,0.07364165129805644,0.5333607537178185,[0.         0.58867925 1.        ],[0.         0.51503759 1.        ],5,5
406,3.5,0.25458930344729747,0.6072478665168647,[0.         0.72075472 1.        ],[0.         0.46616541 1.        ],6,5
407,3.5,0.21302312384735422,0.5955021878498015,[0.         0.66415094 1.        ],[0.         0.45112782 1.        ],7,5
408,3.5,0.23548020995885938,0.613212565987805,[0.         0.63773585 1.        ],[0.         0.40225564 1.        ],8,5
409,3.5,0.2392254220456802,0.6162757022878657,[0.         0.63396226 1.        ],[0.         0.39473684 1.        ],9,5
410,5.0,0.3111079585756846,0.6298093997869066,[0.         0.75471698 1.        ],[0.         0.44360902 1.        ],0,5
411,5.0,0.20906511561923674,0.6031323918429045,[0.         0.61132075 1.        ],[0.         0.40225564 1.        ],1,5
412,5.0,0.2167967087530146,0.5968662052179204,[0.         0.66792453 1.        ],[0.         0.45112782 1.        ],2,5
413,5.0,0.20917860689459494,0.5973974502939428,[0.         0.64150943 1.        ],[0.         0.43233083 1.        ],3,5
414,5.0,0.2994183572137892,0.6510462886096241,[0.         0.64528302 1.        ],[0.         0.34586466 1.        ],4,5
415,5.0,0.2092637253511136,0.5935016036814948,[0.         0.66415094 1.        ],[0.         0.45488722 1.        ],5,5
416,5.0,0.32997588310398646,0.6355477855477856,[0.         0.77358491 1.        ],[0.         0.44360902 1.        ],6,5
417,5.0,0.30334799262306705,0.64072762692009,[0.         0.69056604 1.        ],[0.         0.38721805 1.        ],7,5
418,5.0,0.14573698396935741,0.5525618329359516,[0.         0.76603774 1.        ],[0.         0.62030075 1.        ],8,5
419,5.0,0.2733579231096609,0.6185361532499168,[0.         0.71320755 1.        ],[0.         0.43984962 1.        ],9,5
420,7.0,0.25823521066817984,0.614986166032873,[0.         0.69056604 1.        ],[0.         0.43233083 1.        ],0,5
421,7.0,0.22049936161157607,0.6015975318002954,[0.         0.65283019 1.        ],[0.         0.43233083 1.        ],1,5
422,7.0,0.23583487019435379,0.5959992608334104,[0.         0.73207547 1.        ],[0.        0.4962406 1.       ],2,5
423,7.0,0.20177330117747194,0.588371254955078,[0.         0.67169811 1.        ],[0.         0.46992481 1.        ],3,5
424,7.0,0.22417364165129805,0.608170641548698,[0.         0.63018868 1.        ],[0.         0.40601504 1.        ],4,5
425,7.0,0.17532983401900976,0.5796851023224026,[0.         0.63773585 1.        ],[0.         0.46240602 1.        ],5,5
426,7.0,0.21723648744502766,0.5803047942691125,[0.         0.78490566 1.        ],[0.         0.56766917 1.        ],6,5
427,7.0,0.3448574265853312,0.6540513821467953,[0.         0.73207547 1.        ],[0.         0.38721805 1.        ],7,5
428,7.0,0.2093772166264718,0.5887716681302554,[0.         0.69433962 1.        ],[0.         0.48496241 1.        ],8,5
429,7.0,0.23948077741523616,0.6028438790803085,[0.         0.70188679 1.        ],[0.         0.46240602 1.        ],9,5
430,9.0,0.23601929351681095,0.5889802860290736,[0.         0.78113208 1.        ],[0.         0.54511278 1.        ],0,5
431,9.0,0.25447581217193926,0.6129340955450905,[0.         0.69056604 1.        ],[0.         0.43609023 1.        ],1,5
432,9.0,0.2389984394949638,0.6315822359685709,[0.         0.57358491 1.        ],[0.         0.33458647 1.        ],2,5
433,9.0,0.28118882110937726,0.6072205212536919,[0.         0.79622642 1.        ],[0.         0.51503759 1.        ],3,5
434,9.0,0.25850475244715565,0.6020931848232894,[0.         0.76226415 1.        ],[0.        0.5037594 1.       ],4,5
435,9.0,0.22816002269825503,0.5989442988446347,[0.         0.69056604 1.        ],[0.         0.46240602 1.        ],5,5
436,9.0,0.23563626046247693,0.6049273531269741,[0.         0.67924528 1.        ],[0.         0.44360902 1.        ],6,5
437,9.0,0.25084409136047664,0.6046742913973148,[0.        0.7245283 1.       ],[0.         0.47368421 1.        ],7,5
438,9.0,0.2771598808341608,0.6182526904499619,[0.        0.7245283 1.       ],[0.         0.44736842 1.        ],8,5
439,9.0,0.2284721237054902,0.5866279382496907,[0.         0.77358491 1.        ],[0.         0.54511278 1.        ],9,5
440,0.5,0.2392396084551,0.6154372706861618,[0.         0.63773585 1.        ],[0.         0.39849624 1.        ],0,6
441,0.5,0.3071073911193077,0.6429703598034553,[0.         0.69056604 1.        ],[0.         0.38345865 1.        ],1,6
442,0.5,0.3183146545609306,0.6552630850563259,[0.         0.67169811 1.        ],[0.         0.35338346 1.        ],2,6
443,0.5,0.1826642076890339,0.5918192709224713,[0.         0.58867925 1.        ],[0.         0.40601504 1.        ],3,6
444,0.5,0.2772449992906795,0.6138962386208664,[0.         0.74716981 1.        ],[0.         0.46992481 1.        ],4,6
445,0.5,0.2315931337778408,0.618649611163602,[0.         0.60377358 1.        ],[0.         0.37218045 1.        ],5,6
446,0.5,0.2239750319194212,0.6203206925984636,[0.         0.57735849 1.        ],[0.         0.35338346 1.        ],6,6
447,0.5,0.3335082990495105,0.6525785641038954,[0.         0.71320755 1.        ],[0.         0.37969925 1.        ],7,6
448,0.5,0.26182437225138316,0.6272546748303822,[0.         0.64528302 1.        ],[0.         0.38345865 1.        ],8,6
449,0.5,0.344871612994751,0.6530278232405893,[0.         0.73584906 1.        ],[0.         0.39097744 1.        ],9,6
450,0.7,0.2808341608738828,0.6250442164839053,[0.         0.70188679 1.        ],[0.         0.42105263 1.        ],0,6
451,0.7,0.28069229677968505,0.6339679874333071,[0.         0.66415094 1.        ],[0.         0.38345865 1.        ],1,6
452,0.7,0.32205986664775144,0.6588396630376984,[0.         0.66792453 1.        ],[0.         0.34586466 1.        ],2,6
453,0.7,0.2919988650872464,0.6388622778729778,[0.         0.67169811 1.        ],[0.         0.37969925 1.        ],3,6
454,0.7,0.2921407291814441,0.6296412877881722,[0.         0.70943396 1.        ],[0.         0.41729323 1.        ],4,6
455,0.7,0.2543906937154206,0.6176146500157413,[0.         0.66792453 1.        ],[0.         0.41353383 1.        ],5,6
456,0.7,0.24660235494396365,0.6303601157890001,[0.         0.59622642 1.        ],[0.         0.34962406 1.        ],6,6
457,0.7,0.2320045396510143,0.5971209349834905,[0.         0.71320755 1.        ],[0.         0.48120301 1.        ],7,6
458,0.7,0.21283870052489712,0.6046044650202892,[0.         0.61509434 1.        ],[0.         0.40225564 1.        ],8,6
459,0.7,0.2505319903532416,0.6213245397087112,[0.         0.64150943 1.        ],[0.         0.39097744 1.        ],9,6
460,1.0,0.30347567030784506,0.6324549237170597,[0.        0.7245283 1.       ],[0.         0.42105263 1.        ],0,6
461,1.0,0.3449283586324302,0.6490668759349635,[0.        0.7509434 1.       ],[0.         0.40601504 1.        ],1,6
462,1.0,0.29977301744928353,0.6270792990221431,[0.         0.73962264 1.        ],[0.         0.43984962 1.        ],2,6
463,1.0,0.24298482054192083,0.6185361532499168,[0.         0.63396226 1.        ],[0.         0.39097744 1.        ],3,6
464,1.0,0.25807916016456234,0.6240724574421649,[0.        0.6490566 1.       ],[0.         0.39097744 1.        ],4,6
465,1.0,0.2315931337778408,0.618649611163602,[0.         0.60377358 1.        ],[0.         0.37218045 1.        ],5,6
466,1.0,0.20913604766633564,0.5994709994332136,[0.         0.63018868 1.        ],[0.         0.42105263 1.        ],6,6
467,1.0,0.30324868775712865,0.6479185119574846,[0.         0.66415094 1.        ],[0.         0.36090226 1.        ],7,6
468,1.0,0.26154064406298766,0.6489272327775624,[0.         0.56981132 1.        ],[0.         0.30827068 1.        ],8,6
469,1.0,0.2240885231947794,0.6130611543747136,[0.         0.60754717 1.        ],[0.         0.38345865 1.        ],9,6
470,1.5,0.2733721095190807,0.617772888399951,[0.         0.71698113 1.        ],[0.         0.44360902 1.        ],0,6
471,1.5,0.21658391261171794,0.6076399170861712,[0.         0.61132075 1.        ],[0.         0.39473684 1.        ],1,6
472,1.5,0.26927223719676546,0.6368868183063854,[0.         0.62641509 1.        ],[0.         0.35714286 1.        ],2,6
473,1.5,0.30330543339480776,0.6437214304920678,[0.         0.67924528 1.        ],[0.         0.37593985 1.        ],3,6
474,1.5,0.20949070790183,0.5845016423086167,[0.        0.7245283 1.       ],[0.         0.51503759 1.        ],4,6
475,1.5,0.25807916016456234,0.6240724574421649,[0.        0.6490566 1.       ],[0.         0.39097744 1.        ],5,6
476,1.5,0.2501347708894879,0.652230971128609,[0.         0.53584906 1.        ],[0.         0.28571429 1.        ],6,6
477,1.5,0.28121719392821676,0.6060132844170152,[0.         0.80377358 1.        ],[0.         0.52255639 1.        ],7,6
478,1.5,0.21312242871329262,0.5912331628872991,[0.         0.69056604 1.        ],[0.         0.47744361 1.        ],8,6
479,1.5,0.24677259185700096,0.6190704360325826,[0.         0.64150943 1.        ],[0.         0.39473684 1.        ],9,6
480,2.0,0.31065399347425166,0.6622602922433978,[0.         0.63396226 1.        ],[0.         0.32330827 1.        ],0,6
