,epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run,dimension
240,1.0,0.2731309405589445,0.6322630284544467,[0.         0.65283019 1.        ],[0.         0.37969925 1.        ],0,4
241,1.0,0.2691871187402468,0.6434348779197218,[0.         0.60377358 1.        ],[0.         0.33458647 1.        ],1,4
242,1.0,0.30340473826074615,0.6369258742333251,[0.         0.70566038 1.        ],[0.         0.40225564 1.        ],2,4
243,1.0,0.13391970492268407,0.5602501914730662,[0.         0.62264151 1.        ],[0.        0.4887218 1.       ],3,4
244,1.0,0.18631011490991628,0.6000945078731155,[0.         0.55849057 1.        ],[0.         0.37218045 1.        ],4,4
245,1.0,0.25048943112498223,0.6240184303313806,[0.         0.63018868 1.        ],[0.         0.37969925 1.        ],5,4
246,1.0,0.22794722655695843,0.6095924046488788,[0.         0.63396226 1.        ],[0.         0.40601504 1.        ],6,4
247,1.0,0.258164278621081,0.6189442861251274,[0.         0.67169811 1.        ],[0.         0.41353383 1.        ],7,4
248,1.0,0.19814158036600926,0.5816621256592257,[0.         0.70566038 1.        ],[0.        0.5075188 1.       ],8,4
249,1.0,0.24292807490424173,0.6220979978324112,[0.         0.61886792 1.        ],[0.         0.37593985 1.        ],9,4
250,1.5,0.20547595403603347,0.5927462732441985,[0.         0.65660377 1.        ],[0.         0.45112782 1.        ],0,4
251,1.5,0.14167967087530142,0.5575042896461185,[0.         0.68679245 1.        ],[0.         0.54511278 1.        ],1,4
252,1.5,0.19799971627181157,0.5870061216602043,[0.         0.66792453 1.        ],[0.         0.46992481 1.        ],2,4
253,1.5,0.17544332529436796,0.5755956819932271,[0.         0.66792453 1.        ],[0.        0.4924812 1.       ],3,4
254,1.5,0.2997588310398638,0.6278900859460114,[0.         0.73584906 1.        ],[0.         0.43609023 1.        ],4,4
255,1.5,0.11902397503191942,0.5495218982410577,[0.         0.66037736 1.        ],[0.         0.54135338 1.        ],5,4
256,1.5,0.15647609590012768,0.5718566775244299,[0.         0.62264151 1.        ],[0.         0.46616541 1.        ],6,4
257,1.5,0.2016314370832742,0.594547849340766,[0.         0.63396226 1.        ],[0.         0.43233083 1.        ],7,4
258,1.5,0.25807916016456234,0.6240724574421649,[0.        0.6490566 1.       ],[0.         0.39097744 1.        ],8,4
259,1.5,0.2469853879982976,0.6074558696457228,[0.         0.69811321 1.        ],[0.         0.45112782 1.        ],9,4
260,2.0,0.15620655412115192,0.5825895201092093,[0.        0.5509434 1.       ],[0.         0.39473684 1.        ],0,4
261,2.0,0.25447581217193926,0.6129340955450905,[0.         0.69056604 1.        ],[0.         0.43609023 1.        ],1,4
262,2.0,0.17930202865654699,0.57412990181703,[0.         0.69433962 1.        ],[0.         0.51503759 1.        ],2,4
263,2.0,0.21289544616257622,0.6016224927881686,[0.         0.63018868 1.        ],[0.         0.41729323 1.        ],3,4
264,2.0,0.3145126968364307,0.6562808402650501,[0.         0.66037736 1.        ],[0.         0.34586466 1.        ],4,4
265,2.0,0.1454532557809618,0.5588556077287808,[0.         0.69056604 1.        ],[0.         0.54511278 1.        ],5,4
266,2.0,0.16405163853028798,0.5738027162258756,[0.         0.63773585 1.        ],[0.         0.47368421 1.        ],6,4
267,2.0,0.21316498794155198,0.5895193384648381,[0.         0.70188679 1.        ],[0.        0.4887218 1.       ],7,4
268,2.0,0.30741949212654285,0.6239844375786704,[0.         0.77358491 1.        ],[0.         0.46616541 1.        ],8,4
269,2.0,0.26565470279472264,0.6249966624836462,[0.         0.66415094 1.        ],[0.         0.39849624 1.        ],9,4
270,2.5,0.2771456944247411,0.6190116477411179,[0.         0.72075472 1.        ],[0.         0.44360902 1.        ],0,4
271,2.5,0.2584480068094765,0.6045593333180285,[0.         0.74716981 1.        ],[0.        0.4887218 1.       ],1,4
272,2.5,0.17174067243580649,0.5719003159670254,[0.         0.68301887 1.        ],[0.        0.5112782 1.       ],2,4
273,2.5,0.1906511561923676,0.5771389867866695,[0.         0.71320755 1.        ],[0.         0.52255639 1.        ],3,4
274,2.5,0.22052773443041562,0.6002191992779318,[0.         0.66037736 1.        ],[0.         0.43984962 1.        ],4,4
275,2.5,0.22086820825649034,0.5862080421710096,[0.        0.7509434 1.       ],[0.         0.53007519 1.        ],5,4
276,2.5,0.19402752163427434,0.5943150316521164,[0.         0.61132075 1.        ],[0.         0.41729323 1.        ],6,4
277,2.5,0.27713150801532127,0.6197804893003863,[0.         0.71698113 1.        ],[0.         0.43984962 1.        ],7,4
278,2.5,0.2286139877996879,0.5819976593904239,[0.         0.81132075 1.        ],[0.         0.58270677 1.        ],8,4
279,2.5,0.25824939707759964,0.6142261934641835,[0.         0.69433962 1.        ],[0.         0.43609023 1.        ],9,4
280,3.0,0.22037168392679812,0.608305212371364,[0.         0.61886792 1.        ],[0.         0.39849624 1.        ],0,4
281,3.0,0.20194353809050924,0.5819563590304565,[0.         0.71698113 1.        ],[0.         0.51503759 1.        ],1,4
282,3.0,0.2961554830472408,0.6176563415843817,[0.         0.77735849 1.        ],[0.         0.48120301 1.        ],2,4
283,3.0,0.16047666335650446,0.566142763588736,[0.         0.68679245 1.        ],[0.         0.52631579 1.        ],3,4
284,3.0,0.27349978720385876,0.6113247641155343,[0.        0.7509434 1.       ],[0.         0.47744361 1.        ],4,4
285,3.0,0.2505745495815009,0.618746050313958,[0.         0.65283019 1.        ],[0.         0.40225564 1.        ],5,4
286,3.0,0.20917860689459494,0.5973974502939428,[0.         0.64150943 1.        ],[0.         0.43233083 1.        ],6,4
287,3.0,0.24326854873031634,0.603465752763431,[0.         0.70943396 1.        ],[0.         0.46616541 1.        ],7,4
288,3.0,0.2917860689459498,0.6554695531232992,[0.         0.61509434 1.        ],[0.         0.32330827 1.        ],8,4
289,3.0,0.27727337210951913,0.6125151113925508,[0.         0.75471698 1.        ],[0.         0.47744361 1.        ],9,4
290,3.5,0.1454532557809618,0.5588556077287808,[0.         0.69056604 1.        ],[0.         0.54511278 1.        ],0,4
291,3.5,0.2469853879982976,0.6074558696457228,[0.         0.69811321 1.        ],[0.         0.45112782 1.        ],1,4
292,3.5,0.2659526173925379,0.6089219935624063,[0.         0.74339623 1.        ],[0.         0.47744361 1.        ],2,4
293,3.5,0.11912327989785776,0.5474798421296662,[0.         0.68679245 1.        ],[0.         0.56766917 1.        ],3,4
294,3.5,0.13762235778124554,0.5638635436004793,[0.         0.60754717 1.        ],[0.         0.46992481 1.        ],4,4
295,3.5,0.16776847779826926,0.57730826556494,[0.         0.62641509 1.        ],[0.         0.45864662 1.        ],5,4
296,3.5,0.2697829479358775,0.6075050595271745,[0.         0.76226415 1.        ],[0.        0.4924812 1.       ],6,4
297,3.5,0.10022698255071638,0.5410588713895507,[0.         0.66037736 1.        ],[0.         0.56015038 1.        ],7,4
298,3.5,0.23953752305291526,0.6002731753667082,[0.         0.71698113 1.        ],[0.         0.47744361 1.        ],8,4
299,3.5,0.2996027805362462,0.6375490106683688,[0.         0.69433962 1.        ],[0.         0.39473684 1.        ],9,4
300,5.0,0.17565612143566456,0.5689712796060693,[0.        0.7245283 1.       ],[0.         0.54887218 1.        ],0,4
301,5.0,0.22103844516952764,0.5805877667552833,[0.         0.79622642 1.        ],[0.         0.57518797 1.        ],1,4
302,5.0,0.2548730316356931,0.5952739537152918,[0.         0.79622642 1.        ],[0.         0.54135338 1.        ],2,4
303,5.0,0.16786778266420765,0.573769061007693,[0.         0.65283019 1.        ],[0.         0.48496241 1.        ],3,4
304,5.0,0.19038161441339196,0.5871202285120747,[0.         0.64150943 1.        ],[0.         0.45112782 1.        ],4,4
305,5.0,0.23203291246985386,0.5959228675987615,[0.         0.72075472 1.        ],[0.        0.4887218 1.       ],5,4
306,5.0,0.25100014186409425,0.5979646301894732,[0.         0.76603774 1.        ],[0.         0.51503759 1.        ],6,4
307,5.0,0.2807632288267839,0.6293512503104534,[0.         0.68301887 1.        ],[0.         0.40225564 1.        ],7,4
308,5.0,0.3188537381188822,0.6215760093470077,[0.         0.81509434 1.        ],[0.        0.4962406 1.       ],8,4
309,5.0,0.19055185132642927,0.5805353031465849,[0.         0.68679245 1.        ],[0.        0.4962406 1.       ],9,4
310,7.0,0.16781103702652855,0.575750201718772,[0.         0.63773585 1.        ],[0.         0.46992481 1.        ],0,4
311,7.0,0.2018158604057313,0.586674140326079,[0.         0.68301887 1.        ],[0.         0.48120301 1.        ],1,4
312,7.0,0.2771598808341608,0.6182526904499619,[0.        0.7245283 1.       ],[0.         0.44736842 1.        ],2,4
313,7.0,0.16453397645056045,0.5601568497271728,[0.         0.76603774 1.        ],[0.         0.60150376 1.        ],3,4
314,7.0,0.2240743367853596,0.6139199423007573,[0.         0.60377358 1.        ],[0.         0.37969925 1.        ],4,4
315,7.0,0.3262022981983261,0.6344143849229547,[0.         0.76981132 1.        ],[0.         0.44360902 1.        ],5,4
316,7.0,0.24322598950205698,0.6054752383881883,[0.         0.69811321 1.        ],[0.         0.45488722 1.        ],6,4
317,7.0,0.25082990495105684,0.6053305691579989,[0.         0.72075472 1.        ],[0.         0.46992481 1.        ],7,4
318,7.0,0.29950347567030783,0.6444998083556919,[0.         0.66792453 1.        ],[0.         0.36842105 1.        ],8,4
319,7.0,0.1302454248829621,0.5561247570026042,[0.         0.64528302 1.        ],[0.         0.51503759 1.        ],9,4
320,9.0,0.16419350262448573,0.5691778038109355,[0.        0.6754717 1.       ],[0.        0.5112782 1.       ],0,4
321,9.0,0.1943396226415094,0.5813586097946288,[0.         0.69433962 1.        ],[0.  0.5 1. ],1,4
322,9.0,0.19048091927933036,0.5831527056987503,[0.         0.66792453 1.        ],[0.         0.47744361 1.        ],2,4
323,9.0,0.2925379486451979,0.6093476577828212,[0.         0.81509434 1.        ],[0.         0.52255639 1.        ],3,4
324,9.0,0.2360051071073912,0.5894831963509618,[0.         0.77735849 1.        ],[0.         0.54135338 1.        ],4,4
325,9.0,0.25829195630585894,0.6120058565153733,[0.         0.70566038 1.        ],[0.         0.44736842 1.        ],5,4
326,9.0,0.2617392537948645,0.6330592816962354,[0.         0.62264151 1.        ],[0.         0.36090226 1.        ],6,4
327,9.0,0.1527592566321464,0.5684917565642175,[0.         0.63396226 1.        ],[0.         0.48120301 1.        ],7,4
328,9.0,0.25084409136047664,0.6046742913973148,[0.        0.7245283 1.       ],[0.         0.47368421 1.        ],8,4
329,9.0,0.22833025961129227,0.5918192709224713,[0.         0.73584906 1.        ],[0.        0.5075188 1.       ],9,4
330,0.5,0.17900411405873173,0.5851439984884882,[0.         0.61509434 1.        ],[0.         0.43609023 1.        ],0,5
331,0.5,0.22030075187969922,0.612432847275518,[0.  0.6 1. ],[0.         0.37969925 1.        ],1,5
332,0.5,0.28442332245708607,0.6382327390063294,[0.         0.65660377 1.        ],[0.         0.37218045 1.        ],2,5
333,0.5,0.25778124556674703,0.6461607760492913,[0.         0.56981132 1.        ],[0.         0.31203008 1.        ],3,5
334,0.5,0.19792878422471272,0.589952547967815,[0.        0.6490566 1.       ],[0.         0.45112782 1.        ],4,5
335,0.5,0.35965385161015745,0.6842120560367378,[0.         0.66792453 1.        ],[0.         0.30827068 1.        ],5,5
336,0.5,0.15657540076606608,0.5685809089440391,[0.        0.6490566 1.       ],[0.        0.4924812 1.       ],6,5
337,0.5,0.27323024542488294,0.6258823529411764,[0.         0.67924528 1.        ],[0.         0.40601504 1.        ],7,5
338,0.5,0.254489998581359,0.6121902712979524,[0.         0.69433962 1.        ],[0.         0.43984962 1.        ],8,5
339,0.5,0.21271102284011917,0.6120058565153734,[0.         0.58113208 1.        ],[0.         0.36842105 1.        ],9,5
340,0.7,0.246644914172223,0.627340110743269,[0.         0.60754717 1.        ],[0.         0.36090226 1.        ],0,5
341,0.7,0.25021988934600653,0.6443418769845167,[0.         0.55849057 1.        ],[0.         0.30827068 1.        ],1,5
342,0.7,0.2652716697403887,0.6543611418382341,[0.         0.56226415 1.        ],[0.         0.29699248 1.        ],2,5
343,0.7,0.2465314228968648,0.6357274516542223,[0.         0.57735849 1.        ],[0.         0.33082707 1.        ],3,5
344,0.7,0.2807064831891048,0.6330182717775656,[0.         0.66792453 1.        ],[0.         0.38721805 1.        ],4,5
345,0.7,0.17489005532699675,0.6009036144578314,[0.         0.52075472 1.        ],[0.         0.34586466 1.        ],5,5
346,0.7,0.3108526032061285,0.6462516018795387,[0.         0.68679245 1.        ],[0.         0.37593985 1.        ],6,5
347,0.7,0.20512129380053906,0.6115508648490179,[0.         0.56226415 1.        ],[0.         0.35714286 1.        ],7,5
348,0.7,0.17904667328699103,0.5833718671968926,[0.         0.62641509 1.        ],[0.         0.44736842 1.        ],8,5
349,0.7,0.23915448999858135,0.6206590512181854,[0.         0.61509434 1.        ],[0.         0.37593985 1.        ],9,5
350,1.0,0.21658391261171794,0.6076399170861712,[0.         0.61132075 1.        ],[0.         0.39473684 1.        ],0,5
351,1.0,0.2882394665910058,0.6365860872838742,[0.         0.67169811 1.        ],[0.         0.38345865 1.        ],1,5
352,1.0,0.18286281742091076,0.5831076724693747,[0.         0.64150943 1.        ],[0.         0.45864662 1.        ],2,5
353,1.0,0.2542630160306426,0.6254181070074035,[0.         0.63396226 1.        ],[0.         0.37969925 1.        ],3,5
354,1.0,0.27323024542488294,0.6258823529411764,[0.         0.67924528 1.        ],[0.         0.40601504 1.        ],4,5
355,1.0,0.1674563767910342,0.5910746250231468,[0.         0.54339623 1.        ],[0.         0.37593985 1.        ],5,5
356,1.0,0.25440488012484036,0.6168075765668356,[0.         0.67169811 1.        ],[0.         0.41729323 1.        ],6,5
357,1.0,0.27341466874734,0.6155414073834274,[0.         0.72830189 1.        ],[0.         0.45488722 1.        ],7,5
358,1.0,0.15614980848347282,0.5852766629995196,[0.         0.53584906 1.        ],[0.         0.37969925 1.        ],8,5
359,1.0,0.2508015321322173,0.6066683560800782,[0.         0.71320755 1.        ],[0.         0.46240602 1.        ],9,5
360,1.5,0.17884806355511418,0.5923495026151164,[0.         0.57358491 1.        ],[0.         0.39473684 1.        ],0,5
361,1.5,0.2845226273230245,0.6315389055039614,[0.         0.68301887 1.        ],[0.         0.39849624 1.        ],1,5
362,1.5,0.26205135480209957,0.6140078013133856,[0.         0.70566038 1.        ],[0.         0.44360902 1.        ],2,5
363,1.5,0.2314938289119024,0.6253726297673561,[0.         0.57735849 1.        ],[0.         0.34586466 1.        ],3,5
364,1.5,0.22801815860405727,0.605794926477364,[0.         0.65283019 1.        ],[0.         0.42481203 1.        ],4,5
365,1.5,0.224301319336076,0.6015856902378536,[0.         0.66415094 1.        ],[0.         0.43984962 1.        ],5,5
366,1.5,0.22059866647751453,0.5969330507418028,[0.         0.67924528 1.        ],[0.         0.45864662 1.        ],6,5
367,1.5,0.16376791034189248,0.585228279487331,[0.         0.56226415 1.        ],[0.         0.39849624 1.        ],7,5
368,1.5,0.22032912469853877,0.6107442848789949,[0.         0.60754717 1.        ],[0.         0.38721805 1.        ],8,5
369,1.5,0.2771173216059015,0.6205594094847804,[0.         0.71320755 1.        ],[0.         0.43609023 1.        ],9,5
370,2.0,0.2920130514966662,0.6378811424896843,[0.        0.6754717 1.       ],[0.         0.38345865 1.        ],0,5
371,2.0,0.28448006809476517,0.6343260587061078,[0.         0.67169811 1.        ],[0.         0.38721805 1.        ],1,5
372,2.0,0.2163853028798411,0.6201345242033299,[0.         0.55849057 1.        ],[0.         0.34210526 1.        ],2,5
373,2.0,0.15673145126968357,0.5640033368864995,[0.         0.69056604 1.        ],[0.         0.53383459 1.        ],3,5
374,2.0,0.24690026954177896,0.61181640625,[0.        0.6754717 1.       ],[0.         0.42857143 1.        ],4,5
375,2.0,0.1867640800113491,0.5796961075125613,[0.         0.67924528 1.        ],[0.        0.4924812 1.       ],5,5
376,2.0,0.31822953610441196,0.662381283298587,[0.        0.6490566 1.       ],[0.         0.33082707 1.        ],6,5
377,2.0,0.15654702794722652,0.5694855487689692,[0.         0.64150943 1.        ],[0.         0.48496241 1.        ],7,5
378,2.0,0.1453397645056036,0.5618248747812443,[0.         0.66037736 1.        ],[0.         0.51503759 1.        ],8,5
379,2.0,0.19801390268123137,0.5864400901681983,[0.         0.67169811 1.        ],[0.         0.47368421 1.        ],9,5
380,2.5,0.22059866647751453,0.5969330507418028,[0.         0.67924528 1.        ],[0.         0.45864662 1.        ],0,5
381,2.5,0.21659809902113775,0.6068469376329638,[0.         0.61509434 1.        ],[0.         0.39849624 1.        ],1,5
382,2.5,0.1829337494680096,0.5803877563742909,[0.         0.66037736 1.        ],[0.         0.47744361 1.        ],2,5
383,2.5,0.2809334657398212,0.6194779964524031,[0.         0.72830189 1.        ],[0.         0.44736842 1.        ],3,5
384,2.5,0.34888636686054764,0.6385942765686462,[0.         0.80377358 1.        ],[0.         0.45488722 1.        ],4,5
385,2.5,0.17930202865654699,0.57412990181703,[0.         0.69433962 1.        ],[0.         0.51503759 1.        ],5,5
386,2.5,0.2505745495815009,0.618746050313958,[0.         0.65283019 1.        ],[0.         0.40225564 1.        ],6,5
387,2.5,0.2881259753156476,0.6448025096249821,[0.         0.64150943 1.        ],[0.         0.35338346 1.        ],7,5
388,2.5,0.23522485458930342,0.6300450189016643,[0.         0.56981132 1.        ],[0.         0.33458647 1.        ],8,5
389,2.5,0.2693147964250248,0.6338333991314647,[0.         0.63773585 1.        ],[0.         0.36842105 1.        ],9,5
390,3.0,0.1299758831039864,0.5638894312571476,[0.         0.57358491 1.        ],[0.         0.44360902 1.        ],0,5
391,3.0,0.24284295644772308,0.6278645911141653,[0.         0.59622642 1.        ],[0.         0.35338346 1.        ],1,5
392,3.0,0.20531990353241591,0.6001688744930305,[0.         0.61509434 1.        ],[0.         0.40977444 1.        ],2,5
393,3.0,0.11166122854305571,0.5432087921739989,[0.         0.70188679 1.        ],[0.         0.59022556 1.        ],3,5
394,3.0,0.16410838416796708,0.5718795048963563,[0.         0.65283019 1.        ],[0.        0.4887218 1.       ],4,5
395,3.0,0.22465597957157046,0.5869192939316764,[0.         0.75849057 1.        ],[0.         0.53383459 1.        ],5,5
396,3.0,0.21298056461909487,0.5974579021850616,[0.         0.65283019 1.        ],[0.         0.43984962 1.        ],6,5
397,3.0,0.2089941835721379,0.6070764042330503,[0.         0.59245283 1.        ],[0.         0.38345865 1.        ],7,5
398,3.0,0.2169102000283728,0.5919643931192108,[0.         0.69811321 1.        ],[0.         0.48120301 1.        ],8,5
399,3.0,0.20506454816285996,0.6152987158012283,[0.         0.54716981 1.        ],[0.         0.34210526 1.        ],9,5
400,3.5,0.22789048091927933,0.6128343447965834,[0.         0.61886792 1.        ],[0.         0.39097744 1.        ],0,5
401,3.5,0.2882394665910058,0.6365860872838742,[0.         0.67169811 1.        ],[0.         0.38345865 1.        ],1,5
402,3.5,0.20561781813023122,0.5869007362639999,[0.         0.69433962 1.        ],[0.        0.4887218 1.       ],2,5
403,3.5,0.2393389133210384,0.6098930446450671,[0.         0.66415094 1.        ],[0.         0.42481203 1.        ],3,5
404,3.5,0.2577528727479075,0.6486849211934729,[0.         0.56226415 1.        ],[0.         0.30451128 1.        ],4,5
405,3.5,0.23562207405305713,0.605629682392297,[0.        0.6754717 1.       ],[0.         0.43984962 1.        ],5,5
406,3.5,0.2698396935735565,0.6050060173786311,[0.         0.77735849 1.        ],[0.        0.5075188 1.       ],6,5
407,3.5,0.25802241452688324,0.627746249367871,[0.         0.63396226 1.        ],[0.         0.37593985 1.        ],7,5
408,3.5,0.2093914030358916,0.5882142003346881,[0.         0.69811321 1.        ],[0.        0.4887218 1.       ],8,5
409,3.5,0.3145126968364307,0.6562808402650501,[0.         0.66037736 1.        ],[0.         0.34586466 1.        ],9,5
410,5.0,0.24671584621932185,0.6226082542547342,[0.         0.62641509 1.        ],[0.         0.37969925 1.        ],0,5
411,5.0,0.19801390268123137,0.5864400901681983,[0.         0.67169811 1.        ],[0.         0.47368421 1.        ],1,5
412,5.0,0.27293233082706764,0.6472019464720195,[0.  0.6 1. ],[0.         0.32706767 1.        ],2,5
413,5.0,0.24718399773017452,0.5985030075528018,[0.        0.7509434 1.       ],[0.        0.5037594 1.       ],3,5
414,5.0,0.2317633706908781,0.6086713584418695,[0.        0.6490566 1.       ],[0.         0.41729323 1.        ],4,5
415,5.0,0.18307561356220736,0.5754545986084313,[0.         0.69811321 1.        ],[0.         0.51503759 1.        ],5,5
416,5.0,0.22031493828911902,0.6115821238683719,[0.         0.60377358 1.        ],[0.         0.38345865 1.        ],6,5
417,5.0,0.348602638672152,0.6573114989180953,[0.         0.72830189 1.        ],[0.         0.37969925 1.        ],7,5
418,5.0,0.1867215207830898,0.5812449075331473,[0.         0.66792453 1.        ],[0.         0.48120301 1.        ],8,5
419,5.0,0.2621364732586182,0.6097294472552792,[0.         0.72830189 1.        ],[0.         0.46616541 1.        ],9,5
420,7.0,0.23207547169811316,0.5941807044410414,[0.         0.73207547 1.        ],[0.  0.5 1. ],0,5
421,7.0,0.27293233082706764,0.6472019464720195,[0.  0.6 1. ],[0.         0.32706767 1.        ],1,5
422,7.0,0.2694708469286423,0.6237217481925356,[0.         0.67924528 1.        ],[0.         0.40977444 1.        ],2,5
423,7.0,0.22074053057171228,0.5909728718428437,[0.         0.71698113 1.        ],[0.        0.4962406 1.       ],3,5
424,7.0,0.25451837140019856,0.6107318759180852,[0.         0.70188679 1.        ],[0.         0.44736842 1.        ],4,5
425,7.0,0.231706625053199,0.6118040058595622,[0.         0.63396226 1.        ],[0.         0.40225564 1.        ],5,5
426,7.0,0.19808483472833022,0.5837180578705646,[0.         0.69056604 1.        ],[0.        0.4924812 1.       ],6,5
427,7.0,0.19375797985529863,0.6094075426960172,[0.         0.53962264 1.        ],[0.         0.34586466 1.        ],7,5
428,7.0,0.22062703929635408,0.5956787085343046,[0.         0.68679245 1.        ],[0.         0.46616541 1.        ],8,5
429,7.0,0.19807064831891047,0.5842485095701286,[0.         0.68679245 1.        ],[0.        0.4887218 1.       ],9,5
430,9.0,0.25071641367569864,0.6108956741086554,[0.         0.69056604 1.        ],[0.         0.43984962 1.        ],0,5
431,9.0,0.24316924386437788,0.6082803754848327,[0.         0.68301887 1.        ],[0.         0.43984962 1.        ],1,5
432,9.0,0.27334373670024115,0.6193094565809679,[0.         0.70943396 1.        ],[0.         0.43609023 1.        ],2,5
433,9.0,0.23570719250957578,0.6015524723427663,[0.         0.69811321 1.        ],[0.         0.46240602 1.        ],3,5
434,9.0,0.1830046815151085,0.5778421433743663,[0.         0.67924528 1.        ],[0.        0.4962406 1.       ],4,5
435,9.0,0.1753582068378493,0.5786213125389577,[0.         0.64528302 1.        ],[0.         0.46992481 1.        ],5,5
436,9.0,0.2320045396510143,0.5971209349834905,[0.         0.71320755 1.        ],[0.         0.48120301 1.        ],6,5
437,9.0,0.1755284437508866,0.5727969123236412,[0.         0.69056604 1.        ],[0.         0.51503759 1.        ],7,5
438,9.0,0.3298907646474678,0.6407388578207084,[0.        0.7509434 1.       ],[0.         0.42105263 1.        ],8,5
439,9.0,0.24695701517945806,0.6088707659978986,[0.         0.69056604 1.        ],[0.         0.44360902 1.        ],9,5
440,0.5,0.17862108100439777,0.6053446227472766,[0.         0.51320755 1.        ],[0.         0.33458647 1.        ],0,6
441,0.5,0.26176762661370406,0.6310660302307081,[0.         0.63018868 1.        ],[0.         0.36842105 1.        ],1,6
442,0.5,0.18256490282309545,0.5969065799183723,[0.         0.56226415 1.        ],[0.         0.37969925 1.        ],2,6
443,0.5,0.24277202440062418,0.633106731173094,[0.         0.57735849 1.        ],[0.         0.33458647 1.        ],3,6
444,0.5,0.3220173074194921,0.6624397085975182,[0.         0.65660377 1.        ],[0.         0.33458647 1.        ],4,6
445,0.5,0.3559086395233366,0.6802091713596138,[0.         0.67169811 1.        ],[0.         0.31578947 1.        ],5,6
446,0.5,0.3975741239892184,0.6787878787878787,[0.         0.75471698 1.        ],[0.         0.35714286 1.        ],6,6
447,0.5,0.2465739821251241,0.6324549237170596,[0.         0.58867925 1.        ],[0.         0.34210526 1.        ],7,6
448,0.5,0.17500354660235495,0.5944043100281621,[0.        0.5509434 1.       ],[0.         0.37593985 1.        ],8,6
449,0.5,0.2769896439211235,0.6280579786187446,[0.         0.67924528 1.        ],[0.         0.40225564 1.        ],9,6
450,0.7,0.26186693147964246,0.624539529611788,[0.         0.65660377 1.        ],[0.         0.39473684 1.        ],0,6
451,0.7,0.23942403177755706,0.6055511776551966,[0.         0.68679245 1.        ],[0.         0.44736842 1.        ],1,6
452,0.7,0.28843807632288265,0.6242604996821982,[0.        0.7245283 1.       ],[0.         0.43609023 1.        ],2,6
453,0.7,0.22817420910767483,0.5983081511906508,[0.         0.69433962 1.        ],[0.         0.46616541 1.        ],3,6
454,0.7,0.2691445595119875,0.6469512950799355,[0.         0.59245283 1.        ],[0.         0.32330827 1.        ],4,6
455,0.7,0.22411689601361895,0.611382159677374,[0.         0.61509434 1.        ],[0.         0.39097744 1.        ],5,6
456,0.7,0.31076748474960986,0.6527061316677355,[0.         0.66415094 1.        ],[0.         0.35338346 1.        ],6,6
457,0.7,0.29171513689885087,0.6619312365142614,[0.         0.59622642 1.        ],[0.         0.30451128 1.        ],7,6
458,0.7,0.2545467442190381,0.6093112229356792,[0.         0.70943396 1.        ],[0.         0.45488722 1.        ],8,6
459,0.7,0.25457511703787766,0.6079268659409394,[0.         0.71698113 1.        ],[0.         0.46240602 1.        ],9,6
460,1.0,0.28838133068520355,0.6275474349964864,[0.         0.70943396 1.        ],[0.         0.42105263 1.        ],0,6
461,1.0,0.3521634274365158,0.6762968013181069,[0.        0.6754717 1.       ],[0.         0.32330827 1.        ],1,6
462,1.0,0.24304156617959993,0.615177755069112,[0.        0.6490566 1.       ],[0.         0.40601504 1.        ],2,6
463,1.0,0.2013618953042985,0.6090604542520822,[0.         0.56226415 1.        ],[0.         0.36090226 1.        ],3,6
464,1.0,0.3221449851042701,0.6521005251312828,[0.         0.69056604 1.        ],[0.         0.36842105 1.        ],4,6
465,1.0,0.23521066817988368,0.6311293894337235,[0.         0.56603774 1.        ],[0.         0.33082707 1.        ],5,6
466,1.0,0.2582210242587601,0.6157564040599324,[0.         0.68679245 1.        ],[0.         0.42857143 1.        ],6,6
467,1.0,0.22072634416229248,0.5915353751661979,[0.         0.71320755 1.        ],[0.        0.4924812 1.       ],7,6
468,1.0,0.24297063413250103,0.6194068351994646,[0.         0.63018868 1.        ],[0.         0.38721805 1.        ],8,6
469,1.0,0.3106256206554121,0.6648397976391232,[0.         0.62641509 1.        ],[0.         0.31578947 1.        ],9,6
470,1.5,0.22041424315505742,0.6059721445428131,[0.         0.63018868 1.        ],[0.         0.40977444 1.        ],0,6
471,1.5,0.15641935026244858,0.5738750569506607,[0.         0.60754717 1.        ],[0.         0.45112782 1.        ],1,6
472,1.5,0.3524471556249114,0.653312598736177,[0.        0.7509434 1.       ],[0.         0.39849624 1.        ],2,6
473,1.5,0.25847637962831616,0.6033114084826492,[0.         0.75471698 1.        ],[0.        0.4962406 1.       ],3,6
474,1.5,0.21665484465881685,0.6037894851302126,[0.         0.63018868 1.        ],[0.         0.41353383 1.        ],4,6
475,1.5,0.3298765782380479,0.6416432147947809,[0.         0.74716981 1.        ],[0.         0.41729323 1.        ],5,6
476,1.5,0.29226840686622213,0.6223367615971117,[0.         0.74339623 1.        ],[0.         0.45112782 1.        ],6,6
477,1.5,0.318612569158746,0.6346317543670348,[0.        0.7509434 1.       ],[0.         0.43233083 1.        ],7,6
478,1.5,0.22813164987941548,0.600241862088741,[0.         0.68301887 1.        ],[0.         0.45488722 1.        ],8,6
479,1.5,0.19394240317775568,0.5986064828839746,[0.         0.58867925 1.        ],[0.         0.39473684 1.        ],9,6
480,2.0,0.24332529436799544,0.6009036144578314,[0.        0.7245283 1.       ],[0.         0.48120301 1.        ],0,6
