,epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run,dimension
240,1.0,0.1939565895871755,0.5978640554314838,[0.         0.59245283 1.        ],[0.         0.39849624 1.        ],0,4
241,1.0,0.2733153638814016,0.6208869814020029,[0.         0.70188679 1.        ],[0.         0.42857143 1.        ],1,4
242,1.0,0.16007944389275075,0.5798652397938963,[0.         0.58113208 1.        ],[0.         0.42105263 1.        ],2,4
243,1.0,0.26216484607745777,0.6083743842364532,[0.         0.73584906 1.        ],[0.         0.47368421 1.        ],3,4
244,1.0,0.2699957440771741,0.5987014064639257,[0.         0.81886792 1.        ],[0.         0.54887218 1.        ],4,4
245,1.0,0.2993899843949496,0.6533631765595024,[0.         0.63773585 1.        ],[0.         0.33834586 1.        ],5,4
246,1.0,0.19415519931905234,0.5885412623243538,[0.         0.64528302 1.        ],[0.         0.45112782 1.        ],6,4
247,1.0,0.14917009504894307,0.5616751715643146,[0.         0.67924528 1.        ],[0.         0.53007519 1.        ],7,4
248,1.0,0.2810611434245993,0.6130151051887008,[0.         0.76226415 1.        ],[0.         0.48120301 1.        ],8,4
249,1.0,0.1939565895871755,0.5978640554314838,[0.         0.59245283 1.        ],[0.         0.39849624 1.        ],9,4
250,1.5,0.26558377074762374,0.6295553002726605,[0.         0.64528302 1.        ],[0.         0.37969925 1.        ],0,4
251,1.5,0.20568875017733002,0.5842485095701286,[0.         0.71320755 1.        ],[0.        0.5075188 1.       ],1,4
252,1.5,0.19421194495673144,0.5861982118121143,[0.         0.66037736 1.        ],[0.         0.46616541 1.        ],2,4
253,1.5,0.21317917435097172,0.5889624305859786,[0.         0.70566038 1.        ],[0.        0.4924812 1.       ],3,4
254,1.5,0.2770038303305433,0.6271786989031602,[0.         0.68301887 1.        ],[0.         0.40601504 1.        ],4,4
255,1.5,0.2507022272662789,0.6116333131190621,[0.         0.68679245 1.        ],[0.         0.43609023 1.        ],5,4
256,1.5,0.3409845368137324,0.6604196700304341,[0.         0.70188679 1.        ],[0.         0.36090226 1.        ],6,4
257,1.5,0.2921265427720244,0.6305075292805353,[0.         0.70566038 1.        ],[0.         0.41353383 1.        ],7,4
258,1.5,0.183033054333948,0.5768689974023498,[0.         0.68679245 1.        ],[0.        0.5037594 1.       ],8,4
259,1.5,0.32991913746630736,0.6389645776566758,[0.         0.75849057 1.        ],[0.         0.42857143 1.        ],9,4
260,2.0,0.19799971627181157,0.5870061216602043,[0.         0.66792453 1.        ],[0.         0.46992481 1.        ],0,4
261,2.0,0.17152787629450983,0.5793154117631624,[0.         0.62641509 1.        ],[0.         0.45488722 1.        ],1,4
262,2.0,0.3146687473400482,0.6444621015748134,[0.         0.70188679 1.        ],[0.         0.38721805 1.        ],2,4
263,2.0,0.33736700241168954,0.6477245903268688,[0.         0.73962264 1.        ],[0.         0.40225564 1.        ],3,4
264,2.0,0.17521634274365155,0.5842485095701286,[0.         0.60754717 1.        ],[0.         0.43233083 1.        ],4,4
265,2.0,0.3523762235778124,0.6584746519669767,[0.         0.73207547 1.        ],[0.         0.37969925 1.        ],5,4
266,2.0,0.19446730032628734,0.5770389353475407,[0.         0.72830189 1.        ],[0.         0.53383459 1.        ],6,4
267,2.0,0.16788196907362746,0.5732900636658657,[0.         0.65660377 1.        ],[0.        0.4887218 1.       ],7,4
268,2.0,0.3372393247269116,0.6569896449704142,[0.         0.70566038 1.        ],[0.         0.36842105 1.        ],8,4
269,2.0,0.1978578521776138,0.5931078681389107,[0.         0.63018868 1.        ],[0.         0.43233083 1.        ],9,4
270,2.5,0.22811746346999573,0.6009036144578312,[0.         0.67924528 1.        ],[0.         0.45112782 1.        ],0,4
271,2.5,0.2395658958717548,0.5990358562933249,[0.        0.7245283 1.       ],[0.         0.48496241 1.        ],1,4
272,2.5,0.2732018726060434,0.6276412418144702,[0.         0.67169811 1.        ],[0.         0.39849624 1.        ],2,4
273,2.5,0.2960419917718825,0.6235260690438982,[0.         0.74716981 1.        ],[0.         0.45112782 1.        ],3,4
274,2.5,0.1868917576961271,0.575388559525717,[0.         0.71320755 1.        ],[0.         0.52631579 1.        ],4,4
275,2.5,0.30696552702510993,0.6536833432767977,[0.         0.65283019 1.        ],[0.         0.34586466 1.        ],5,4
276,2.5,0.24314087104553833,0.6097401682695386,[0.        0.6754717 1.       ],[0.         0.43233083 1.        ],6,4
277,2.5,0.23562207405305713,0.605629682392297,[0.        0.6754717 1.       ],[0.         0.43984962 1.        ],7,4
278,2.5,0.1941835721378919,0.5873538571501506,[0.         0.65283019 1.        ],[0.         0.45864662 1.        ],8,4
279,2.5,0.183033054333948,0.5768689974023498,[0.         0.68679245 1.        ],[0.        0.5037594 1.       ],9,4
280,3.0,0.27344304156617955,0.6141005150062155,[0.         0.73584906 1.        ],[0.         0.46240602 1.        ],0,4
281,3.0,0.2997020854021847,0.6312402156896851,[0.         0.72075472 1.        ],[0.         0.42105263 1.        ],1,4
282,3.0,0.25419208398354376,0.6302218087735109,[0.         0.61509434 1.        ],[0.         0.36090226 1.        ],2,4
283,3.0,0.24707050645481626,0.6034253408713003,[0.         0.72075472 1.        ],[0.         0.47368421 1.        ],3,4
284,3.0,0.1907079018300467,0.5753252720406127,[0.         0.72830189 1.        ],[0.         0.53759398 1.        ],4,4
285,3.0,0.10045396510143279,0.537453322190604,[0.         0.72075472 1.        ],[0.         0.62030075 1.        ],5,4
286,3.0,0.19804227550007092,0.5853300733496333,[0.         0.67924528 1.        ],[0.         0.48120301 1.        ],6,4
287,3.0,0.2020144701376081,0.5795530726256983,[0.         0.73584906 1.        ],[0.         0.53383459 1.        ],7,4
288,3.0,0.19072208823946657,0.5748852546677956,[0.         0.73207547 1.        ],[0.         0.54135338 1.        ],8,4
289,3.0,0.15285856149808474,0.5654418463407228,[0.         0.66037736 1.        ],[0.        0.5075188 1.       ],9,4
290,3.5,0.1676833593417506,0.5806275579809004,[0.         0.60377358 1.        ],[0.         0.43609023 1.        ],0,4
291,3.5,0.24298482054192083,0.6185361532499168,[0.         0.63396226 1.        ],[0.         0.39097744 1.        ],1,4
292,3.5,0.22790466732869907,0.6120058565153733,[0.         0.62264151 1.        ],[0.         0.39473684 1.        ],2,4
293,3.5,0.26193786352674137,0.620264707414934,[0.        0.6754717 1.       ],[0.         0.41353383 1.        ],3,4
294,3.5,0.20924953894169385,0.5941289087428208,[0.         0.66037736 1.        ],[0.         0.45112782 1.        ],4,4
295,3.5,0.31476805220598664,0.6378342113110028,[0.         0.72830189 1.        ],[0.         0.41353383 1.        ],5,4
296,3.5,0.12274081429990069,0.5522135856708348,[0.        0.6490566 1.       ],[0.         0.52631579 1.        ],6,4
297,3.5,0.24309831181727903,0.6120058565153734,[0.         0.66415094 1.        ],[0.         0.42105263 1.        ],7,4
298,3.5,0.22081146261881113,0.5882619790189964,[0.         0.73584906 1.        ],[0.         0.51503759 1.        ],8,4
299,3.5,0.2579798552986239,0.6306487535024068,[0.         0.62264151 1.        ],[0.         0.36466165 1.        ],9,4
300,5.0,0.3183714001986097,0.6508563899868248,[0.         0.68679245 1.        ],[0.         0.36842105 1.        ],0,4
301,5.0,0.09614129663782095,0.5457367689338211,[0.         0.57358491 1.        ],[0.         0.47744361 1.        ],1,4
302,5.0,0.2092779117605334,0.5928826877549993,[0.         0.66792453 1.        ],[0.         0.45864662 1.        ],2,4
303,5.0,0.31855582352106676,0.6381251153349327,[0.         0.73584906 1.        ],[0.         0.41729323 1.        ],3,4
304,5.0,0.262221591715137,0.6057630687540053,[0.        0.7509434 1.       ],[0.        0.4887218 1.       ],4,4
305,5.0,0.22082564902823087,0.5877392735553402,[0.         0.73962264 1.        ],[0.         0.51879699 1.        ],5,4
306,5.0,0.2586891757696127,0.5948307244266472,[0.         0.81132075 1.        ],[0.         0.55263158 1.        ],6,4
307,5.0,0.2394665910058164,0.6035074809909248,[0.         0.69811321 1.        ],[0.         0.45864662 1.        ],7,4
308,5.0,0.22076890339055177,0.5898685639047376,[0.        0.7245283 1.       ],[0.        0.5037594 1.       ],8,4
309,5.0,0.14907079018300462,0.5644441173584535,[0.         0.65283019 1.        ],[0.        0.5037594 1.       ],9,4
310,7.0,0.21700950489431114,0.5880686724930049,[0.        0.7245283 1.       ],[0.        0.5075188 1.       ],0,4
311,7.0,0.3072634416229252,0.6327974591963114,[0.         0.73207547 1.        ],[0.         0.42481203 1.        ],1,4
312,7.0,0.17940133352248544,0.5710720949576242,[0.         0.72075472 1.        ],[0.         0.54135338 1.        ],2,4
313,7.0,0.25853312526599526,0.6009036144578314,[0.         0.76981132 1.        ],[0.        0.5112782 1.       ],3,4
314,7.0,0.2171655553979288,0.582578111513896,[0.         0.76603774 1.        ],[0.         0.54887218 1.        ],4,4
315,7.0,0.22066959852461338,0.5938574790321608,[0.         0.69811321 1.        ],[0.         0.47744361 1.        ],5,4
316,7.0,0.24338204000567454,0.5984664125992929,[0.         0.73962264 1.        ],[0.        0.4962406 1.       ],6,4
317,7.0,0.19825507164136746,0.5778421433743663,[0.         0.73584906 1.        ],[0.         0.53759398 1.        ],7,4
318,7.0,0.23553695559653848,0.6100513038060266,[0.         0.65283019 1.        ],[0.         0.41729323 1.        ],8,4
319,7.0,0.10780252518087663,0.5433589336863367,[0.        0.6754717 1.       ],[0.         0.56766917 1.        ],9,4
320,9.0,0.1902823095474535,0.5914901163663151,[0.         0.61509434 1.        ],[0.         0.42481203 1.        ],0,4
321,9.0,0.19458079160164565,0.573571060762101,[0.         0.75849057 1.        ],[0.         0.56390977 1.        ],1,4
322,9.0,0.20567456376791027,0.5847657803035617,[0.         0.70943396 1.        ],[0.        0.5037594 1.       ],2,4
323,9.0,0.28091927933040145,0.6202424036336256,[0.        0.7245283 1.       ],[0.         0.44360902 1.        ],3,4
324,9.0,0.23579231096609443,0.5977809415114541,[0.         0.72075472 1.        ],[0.         0.48496241 1.        ],4,4
325,9.0,0.16827918853738122,0.5620384510784294,[0.         0.76226415 1.        ],[0.         0.59398496 1.        ],5,4
326,9.0,0.16815151085260316,0.565253294870242,[0.         0.72830189 1.        ],[0.         0.56015038 1.        ],6,4
327,9.0,0.19048091927933036,0.5831527056987503,[0.         0.66792453 1.        ],[0.         0.47744361 1.        ],7,4
328,9.0,0.30717832316640653,0.6381583145106746,[0.         0.70943396 1.        ],[0.         0.40225564 1.        ],8,4
329,9.0,0.1718541637111647,0.5684917565642174,[0.         0.71320755 1.        ],[0.         0.54135338 1.        ],9,4
330,0.5,0.37880550432685495,0.6653128946781903,[0.         0.76226415 1.        ],[0.         0.38345865 1.        ],0,5
331,0.5,0.2990920697971343,0.6828439109846842,[0.         0.55849057 1.        ],[0.        0.2593985 1.       ],1,5
332,0.5,0.17913179174350968,0.5800423444096504,[0.        0.6490566 1.       ],[0.         0.46992481 1.        ],2,5
333,0.5,0.28415378067811037,0.6604196700304341,[0.         0.58490566 1.        ],[0.         0.30075188 1.        ],3,5
334,0.5,0.15654702794722652,0.5694855487689692,[0.         0.64150943 1.        ],[0.         0.48496241 1.        ],4,5
335,0.5,0.28415378067811037,0.6604196700304341,[0.         0.58490566 1.        ],[0.         0.30075188 1.        ],5,5
336,0.5,0.363540927791176,0.6747402012928566,[0.         0.70188679 1.        ],[0.         0.33834586 1.        ],6,5
337,0.5,0.22398921832884094,0.6193622522263718,[0.         0.58113208 1.        ],[0.         0.35714286 1.        ],7,5
338,0.5,0.2090934884380763,0.6016356590216386,[0.         0.61886792 1.        ],[0.         0.40977444 1.        ],8,5
339,0.5,0.18629592850049653,0.6009036144578314,[0.         0.55471698 1.        ],[0.         0.36842105 1.        ],9,5
340,0.7,0.32573414668747336,0.6688035758921351,[0.         0.64528302 1.        ],[0.         0.31954887 1.        ],0,5
341,0.7,0.1750744786494538,0.5907546587048286,[0.         0.56981132 1.        ],[0.         0.39473684 1.        ],1,5
342,0.7,0.2123989218328841,0.6354883081155434,[0.         0.49811321 1.        ],[0.         0.28571429 1.        ],2,5
343,0.7,0.25772449992906793,0.6512983660076287,[0.         0.55471698 1.        ],[0.         0.29699248 1.        ],3,5
344,0.7,0.2543765073060008,0.6184330457986024,[0.         0.66415094 1.        ],[0.         0.40977444 1.        ],4,5
345,0.7,0.2766066108667896,0.6575010501147048,[0.         0.57735849 1.        ],[0.         0.30075188 1.        ],5,5
346,0.7,0.36327138601220027,0.7024684915476699,[0.         0.63018868 1.        ],[0.         0.26691729 1.        ],6,5
347,0.7,0.29160164562349267,0.6734745548147523,[0.         0.56603774 1.        ],[0.         0.27443609 1.        ],7,5
348,0.7,0.1523052915307136,0.5871202285120748,[0.         0.51320755 1.        ],[0.         0.36090226 1.        ],8,5
349,0.7,0.20144701376081714,0.6040140638734252,[0.         0.58490566 1.        ],[0.         0.38345865 1.        ],9,5
350,1.0,0.23533834586466162,0.6219797349961028,[0.  0.6 1. ],[0.         0.36466165 1.        ],0,5
351,1.0,0.2844658816853454,0.6352817357512953,[0.         0.66792453 1.        ],[0.         0.38345865 1.        ],1,5
352,1.0,0.25067385444743934,0.6131386861313869,[0.         0.67924528 1.        ],[0.         0.42857143 1.        ],2,5
353,1.0,0.23556532841537803,0.6085365056539643,[0.         0.66037736 1.        ],[0.         0.42481203 1.        ],3,5
354,1.0,0.2016881827209533,0.5919753645503125,[0.        0.6490566 1.       ],[0.         0.44736842 1.        ],4,5
355,1.0,0.15253227408143,0.5766773162939297,[0.         0.57358491 1.        ],[0.         0.42105263 1.        ],5,5
356,1.0,0.2617250673854447,0.6340789837061586,[0.         0.61886792 1.        ],[0.         0.35714286 1.        ],6,5
357,1.0,0.2017023691303731,0.5913541854069753,[0.         0.65283019 1.        ],[0.         0.45112782 1.        ],7,5
358,1.0,0.1901688182720953,0.5970603142422707,[0.         0.58490566 1.        ],[0.         0.39473684 1.        ],8,5
359,1.0,0.28798411122144985,0.6565874730021598,[0.         0.60377358 1.        ],[0.         0.31578947 1.        ],9,5
360,1.5,0.37856433536671863,0.685997072558723,[0.         0.69811321 1.        ],[0.         0.31954887 1.        ],0,5
361,1.5,0.25790892325152504,0.6357932476844936,[0.         0.60377358 1.        ],[0.         0.34586466 1.        ],1,5
362,1.5,0.21703787771315075,0.5870161189411778,[0.         0.73207547 1.        ],[0.         0.51503759 1.        ],2,5
363,1.5,0.32211661228543054,0.654282064523143,[0.         0.68301887 1.        ],[0.         0.36090226 1.        ],3,5
364,1.5,0.4048943112498226,0.7026742980500206,[0.         0.70188679 1.        ],[0.         0.29699248 1.        ],4,5
365,1.5,0.2765924244573698,0.6588557367966497,[0.         0.57358491 1.        ],[0.         0.29699248 1.        ],5,5
366,1.5,0.2771031351964817,0.621348607780525,[0.         0.70943396 1.        ],[0.         0.43233083 1.        ],6,5
367,1.5,0.24306993899843948,0.6135694779542381,[0.         0.65660377 1.        ],[0.         0.41353383 1.        ],7,5
368,1.5,0.32562065541211516,0.6799868262158305,[0.         0.61509434 1.        ],[0.         0.28947368 1.        ],8,5
369,1.5,0.2616683217477656,0.6383202099737533,[0.         0.60377358 1.        ],[0.         0.34210526 1.        ],9,5
370,2.0,0.3068236629309122,0.6661442969518191,[0.         0.61509434 1.        ],[0.         0.30827068 1.        ],0,5
371,2.0,0.2844375088665059,0.6372347707049966,[0.         0.66037736 1.        ],[0.         0.37593985 1.        ],1,5
372,2.0,0.2808909065115619,0.6218011811023622,[0.         0.71698113 1.        ],[0.         0.43609023 1.        ],2,5
373,2.0,0.1827776989643921,0.5866279382496907,[0.         0.61886792 1.        ],[0.         0.43609023 1.        ],3,5
374,2.0,0.23559370123421758,0.6070631922328094,[0.         0.66792453 1.        ],[0.         0.43233083 1.        ],4,5
375,2.0,0.2692438643779259,0.6390015966251154,[0.         0.61886792 1.        ],[0.         0.34962406 1.        ],5,5
376,2.0,0.20517803943821816,0.6080408766975931,[0.         0.57735849 1.        ],[0.         0.37218045 1.        ],6,5
377,2.0,0.26949921974748187,0.6220463335346346,[0.         0.68679245 1.        ],[0.         0.41729323 1.        ],7,5
378,2.0,0.284494254504185,0.6333838827254105,[0.        0.6754717 1.       ],[0.         0.39097744 1.        ],8,5
379,2.0,0.16815151085260316,0.565253294870242,[0.         0.72830189 1.        ],[0.         0.56015038 1.        ],9,5
380,2.5,0.22049936161157607,0.6015975318002954,[0.         0.65283019 1.        ],[0.         0.43233083 1.        ],0,5
381,2.5,0.2772166264718399,0.615311987348196,[0.         0.73962264 1.        ],[0.         0.46240602 1.        ],1,5
382,2.5,0.23163569300610015,0.6159856793771665,[0.         0.61509434 1.        ],[0.         0.38345865 1.        ],2,5
383,2.5,0.2846361185983827,0.6246458923512748,[0.         0.71320755 1.        ],[0.         0.42857143 1.        ],3,5
384,2.5,0.17144275783799118,0.5827343054699801,[0.         0.60377358 1.        ],[0.         0.43233083 1.        ],4,5
385,2.5,0.2017449283586324,0.5895404918714031,[0.         0.66415094 1.        ],[0.         0.46240602 1.        ],5,5
386,2.5,0.295630585898709,0.6508563899868247,[0.         0.63773585 1.        ],[0.         0.34210526 1.        ],6,5
387,2.5,0.17155624911334938,0.5782384224214898,[0.         0.63396226 1.        ],[0.         0.46240602 1.        ],7,5
388,2.5,0.25812171939282164,0.621453841532608,[0.         0.66037736 1.        ],[0.         0.40225564 1.        ],8,5
389,2.5,0.17944389275074468,0.5698384478627193,[0.         0.73207547 1.        ],[0.         0.55263158 1.        ],9,5
390,3.0,0.18646616541353384,0.5919881305637982,[0.  0.6 1. ],[0.         0.41353383 1.        ],0,5
391,3.0,0.23180592991913745,0.6064356435643564,[0.         0.66037736 1.        ],[0.         0.42857143 1.        ],1,5
392,3.0,0.27323024542488294,0.6258823529411764,[0.         0.67924528 1.        ],[0.         0.40601504 1.        ],2,5
393,3.0,0.32580507873457226,0.6624968160076983,[0.         0.66415094 1.        ],[0.         0.33834586 1.        ],3,5
394,3.0,0.20883813306852034,0.6169242744356721,[0.        0.5509434 1.       ],[0.         0.34210526 1.        ],4,5
395,3.0,0.24295644772308128,0.6202905065602786,[0.         0.62641509 1.        ],[0.         0.38345865 1.        ],5,5
396,3.0,0.20184423322457085,0.5855788663266288,[0.         0.69056604 1.        ],[0.        0.4887218 1.       ],6,5
397,3.0,0.23932472691161866,0.6106519742883378,[0.         0.66037736 1.        ],[0.         0.42105263 1.        ],7,5
398,3.0,0.19781529294935452,0.5951107715813598,[0.         0.61886792 1.        ],[0.         0.42105263 1.        ],8,5
399,3.0,0.28101858419633996,0.6150896477997653,[0.        0.7509434 1.       ],[0.         0.46992481 1.        ],9,5
400,3.5,0.14128245141154772,0.5691895121510651,[0.         0.58113208 1.        ],[0.         0.43984962 1.        ],0,5
401,3.5,0.20930628457937295,0.5916693590476427,[0.        0.6754717 1.       ],[0.         0.46616541 1.        ],1,5
402,3.5,0.22807490424173638,0.602942871412655,[0.         0.66792453 1.        ],[0.         0.43984962 1.        ],2,5
403,3.5,0.22081146261881113,0.5882619790189964,[0.         0.73584906 1.        ],[0.         0.51503759 1.        ],3,5
404,3.5,0.26932898283444456,0.6328458470365964,[0.         0.64150943 1.        ],[0.         0.37218045 1.        ],4,5
405,3.5,0.25840544758121714,0.6064893306050863,[0.         0.73584906 1.        ],[0.         0.47744361 1.        ],5,5
406,3.5,0.22800397219463753,0.6065330363771344,[0.        0.6490566 1.       ],[0.         0.42105263 1.        ],6,5
407,3.5,0.3186835012058449,0.6305075292805354,[0.         0.76981132 1.        ],[0.         0.45112782 1.        ],7,5
408,3.5,0.28096183855866075,0.6179781974146661,[0.         0.73584906 1.        ],[0.         0.45488722 1.        ],8,5
409,3.5,0.22830188679245278,0.5929339477726574,[0.         0.72830189 1.        ],[0.  0.5 1. ],9,5
410,5.0,0.26192367711732156,0.6210958508782285,[0.         0.67169811 1.        ],[0.         0.40977444 1.        ],0,5
411,5.0,0.28842388991346285,0.6250661286155436,[0.         0.72075472 1.        ],[0.         0.43233083 1.        ],1,5
412,5.0,0.25457511703787766,0.6079268659409394,[0.         0.71698113 1.        ],[0.         0.46240602 1.        ],2,5
413,5.0,0.1450560363172081,0.570775939641448,[0.         0.58490566 1.        ],[0.         0.43984962 1.        ],3,5
414,5.0,0.21313661512271243,0.590654566518633,[0.         0.69433962 1.        ],[0.         0.48120301 1.        ],4,5
415,5.0,0.16410838416796708,0.5718795048963563,[0.         0.65283019 1.        ],[0.        0.4887218 1.       ],5,5
416,5.0,0.18297630869626896,0.5788405584488618,[0.         0.67169811 1.        ],[0.        0.4887218 1.       ],6,5
417,5.0,0.29965952617392533,0.6338711926279897,[0.         0.70943396 1.        ],[0.         0.40977444 1.        ],7,5
418,5.0,0.21315080153213217,0.5900833383296361,[0.         0.69811321 1.        ],[0.         0.48496241 1.        ],8,5
419,5.0,0.20574549581500912,0.5822417293275719,[0.         0.72830189 1.        ],[0.         0.52255639 1.        ],9,5
420,7.0,0.21681089516243435,0.5962247994660823,[0.         0.67169811 1.        ],[0.         0.45488722 1.        ],0,5
421,7.0,0.19394240317775568,0.5986064828839746,[0.         0.58867925 1.        ],[0.         0.39473684 1.        ],1,5
422,7.0,0.13799120442615964,0.554185188898916,[0.         0.70566038 1.        ],[0.         0.56766917 1.        ],2,5
423,7.0,0.23560788764363738,0.6063415633644094,[0.         0.67169811 1.        ],[0.         0.43609023 1.        ],3,5
424,7.0,0.2997588310398638,0.6278900859460114,[0.         0.73584906 1.        ],[0.         0.43609023 1.        ],4,5
425,7.0,0.2315363881401617,0.6223995440296382,[0.         0.58867925 1.        ],[0.         0.35714286 1.        ],5,5
426,7.0,0.2957015179458079,0.645307010205789,[0.         0.65660377 1.        ],[0.         0.36090226 1.        ],6,5
427,7.0,0.2549155908639523,0.5937066510914799,[0.         0.80754717 1.        ],[0.         0.55263158 1.        ],7,5
428,7.0,0.167782664207689,0.5767817494838802,[0.         0.63018868 1.        ],[0.         0.46240602 1.        ],8,5
429,7.0,0.15271669740388705,0.5698889826657145,[0.         0.62264151 1.        ],[0.         0.46992481 1.        ],9,5
430,9.0,0.23914030358916155,0.6215760093470076,[0.         0.61132075 1.        ],[0.         0.37218045 1.        ],0,5
431,9.0,0.2845935593701234,0.6271437806593908,[0.         0.70188679 1.        ],[0.         0.41729323 1.        ],1,5
432,9.0,0.24312668463611858,0.610485056344929,[0.         0.67169811 1.        ],[0.         0.42857143 1.        ],2,5
433,9.0,0.22032912469853877,0.6107442848789949,[0.         0.60754717 1.        ],[0.         0.38721805 1.        ],3,5
434,9.0,0.1907646474677258,0.5735958930350165,[0.         0.74339623 1.        ],[0.         0.55263158 1.        ],4,5
435,9.0,0.2695985246134203,0.616526047287354,[0.         0.71320755 1.        ],[0.         0.44360902 1.        ],5,5
436,9.0,0.31464037452120863,0.6464753199751682,[0.         0.69433962 1.        ],[0.         0.37969925 1.        ],6,5
437,9.0,0.21342034331110804,0.5804629669248215,[0.         0.76981132 1.        ],[0.         0.55639098 1.        ],7,5
438,9.0,0.1603347992623067,0.5704595895364206,[0.        0.6490566 1.       ],[0.        0.4887218 1.       ],8,5
439,9.0,0.26968364306993897,0.6121798654549746,[0.         0.73584906 1.        ],[0.         0.46616541 1.        ],9,5
440,0.5,0.22042842956447722,0.6052168260245402,[0.         0.63396226 1.        ],[0.         0.41353383 1.        ],0,6
441,0.5,0.35959710597247835,0.6900491842610365,[0.         0.65283019 1.        ],[0.         0.29323308 1.        ],1,6
442,0.5,0.3412398921832885,0.6423751686909581,[0.         0.76981132 1.        ],[0.         0.42857143 1.        ],2,6
443,0.5,0.291899560221308,0.6461446673106426,[0.         0.64528302 1.        ],[0.         0.35338346 1.        ],3,6
444,0.5,0.28084834728330255,0.6242172499905881,[0.         0.70566038 1.        ],[0.         0.42481203 1.        ],4,6
445,0.5,0.23546602354943963,0.614031712880266,[0.         0.63396226 1.        ],[0.         0.39849624 1.        ],5,6
446,0.5,0.19038161441339196,0.5871202285120747,[0.         0.64150943 1.        ],[0.         0.45112782 1.        ],6,6
447,0.5,0.133479926230671,0.5760274083291584,[0.         0.50566038 1.        ],[0.         0.37218045 1.        ],7,6
448,0.5,0.13410412824514106,0.5554473681123376,[0.         0.67169811 1.        ],[0.         0.53759398 1.        ],8,6
449,0.5,0.27315931337778404,0.630374432933848,[0.         0.66037736 1.        ],[0.         0.38721805 1.        ],9,6
450,0.7,0.27674847496098737,0.6451315319604809,[0.         0.61509434 1.        ],[0.         0.33834586 1.        ],0,6
451,0.7,0.2395091502340757,0.6015421072257707,[0.         0.70943396 1.        ],[0.         0.46992481 1.        ],1,6
452,0.7,0.1865512838700525,0.5881012997454107,[0.         0.62264151 1.        ],[0.         0.43609023 1.        ],2,6
453,0.7,0.31845651865512836,0.6446988448844884,[0.         0.70943396 1.        ],[0.         0.39097744 1.        ],3,6
454,0.7,0.26939991488154347,0.6281203616246122,[0.         0.66037736 1.        ],[0.         0.39097744 1.        ],4,6
455,0.7,0.2394524045963966,0.6041797824933032,[0.         0.69433962 1.        ],[0.         0.45488722 1.        ],5,6
456,0.7,0.25423464321180306,0.6272961031950107,[0.         0.62641509 1.        ],[0.         0.37218045 1.        ],6,6
457,0.7,0.34101290963257197,0.658190528837295,[0.         0.70943396 1.        ],[0.         0.36842105 1.        ],7,6
458,0.7,0.26554121151936444,0.6324549237170597,[0.         0.63396226 1.        ],[0.         0.36842105 1.        ],8,6
459,0.7,0.2546602354943963,0.6039781744882473,[0.         0.73962264 1.        ],[0.         0.48496241 1.        ],9,6
460,1.0,0.2544332529436799,0.6152264696434308,[0.         0.67924528 1.        ],[0.         0.42481203 1.        ],0,6
461,1.0,0.25441906653426016,0.6160115921028798,[0.        0.6754717 1.       ],[0.         0.42105263 1.        ],1,6
462,1.0,0.23525322740814297,0.6279295820282967,[0.         0.57735849 1.        ],[0.         0.34210526 1.        ],2,6
463,1.0,0.2241310824230387,0.6105613794454786,[0.         0.61886792 1.        ],[0.         0.39473684 1.        ],3,6
464,1.0,0.2770605759682224,0.6237799467613132,[0.         0.69811321 1.        ],[0.         0.42105263 1.        ],4,6
465,1.0,0.25830614271527874,0.6112849599061216,[0.         0.70943396 1.        ],[0.         0.45112782 1.        ],5,6
466,1.0,0.2165697262022982,0.6084448611939874,[0.         0.60754717 1.        ],[0.         0.39097744 1.        ],6,6
467,1.0,0.23207547169811316,0.5941807044410414,[0.         0.73207547 1.        ],[0.  0.5 1. ],7,6
468,1.0,0.1598808341608739,0.5891472868217055,[0.         0.52830189 1.        ],[0.         0.36842105 1.        ],8,6
469,1.0,0.3825507164136758,0.6686091588925293,[0.         0.75849057 1.        ],[0.         0.37593985 1.        ],9,6
470,1.5,0.26220740530571707,0.6064039238713689,[0.         0.74716981 1.        ],[0.         0.48496241 1.        ],0,6
471,1.5,0.23904099872322315,0.6284103033074226,[0.         0.58490566 1.        ],[0.         0.34586466 1.        ],1,6
472,1.5,0.33336643495531276,0.6638040402068898,[0.        0.6754717 1.       ],[0.         0.34210526 1.        ],2,6
473,1.5,0.32608880692296777,0.64138966119627,[0.         0.73962264 1.        ],[0.         0.41353383 1.        ],3,6
474,1.5,0.1940558944531139,0.5929671464883307,[0.         0.61886792 1.        ],[0.         0.42481203 1.        ],4,6
475,1.5,0.3333380621364732,0.6662515742850269,[0.         0.66792453 1.        ],[0.         0.33458647 1.        ],5,6
476,1.5,0.2547737267697546,0.5991454029524451,[0.         0.76981132 1.        ],[0.         0.51503759 1.        ],6,6
477,1.5,0.2767626613704071,0.6440012400537356,[0.         0.61886792 1.        ],[0.         0.34210526 1.        ],7,6
478,1.5,0.27270534827635123,0.6690588007668901,[0.         0.53962264 1.        ],[0.         0.26691729 1.        ],8,6
479,1.5,0.24643211803092635,0.6440357539675959,[0.        0.5509434 1.       ],[0.         0.30451128 1.        ],9,6
480,2.0,0.25389416938572845,0.6552292400298367,[0.         0.53584906 1.        ],[0.         0.28195489 1.        ],0,6
