,epsilon,shokri_mi_adv,precision,attack_adv,tpr,fpr,run,dimension
208,0.5,0.03542346432118032,0.5209302325581395,0.03542346432118032,[0.         0.42264151 1.        ],[0.         0.38721805 1.        ],8,4
209,0.5,0.07311675414952479,0.54337899543379,0.07311675414952479,[0.        0.4490566 1.       ],[0.         0.37593985 1.        ],9,4
210,1.0,0.04301319336076043,0.5246636771300448,0.04301319336076043,[0.         0.44150943 1.        ],[0.         0.39849624 1.        ],0,4
211,1.0,0.1184990778833877,0.563265306122449,0.1184990778833877,[0.         0.52075472 1.        ],[0.         0.40225564 1.        ],1,4
212,1.0,0.09245283018867922,0.5413793103448276,0.09245283018867922,[0.         0.59245283 1.        ],[0.  0.5 1. ],2,4
213,1.0,-0.020598666477514516,0.48936170212765956,-0.020598666477514516,[0.         0.52075472 1.        ],[0.         0.54135338 1.        ],3,4
214,1.0,0.062249964533976465,0.5285714285714286,0.062249964533976465,[0.         0.55849057 1.        ],[0.        0.4962406 1.       ],4,4
215,1.0,0.09581500922116615,0.5536480686695279,0.09581500922116615,[0.         0.48679245 1.        ],[0.         0.39097744 1.        ],5,4
216,1.0,0.06579656688892044,0.5341365461847389,0.06579656688892044,[0.         0.50188679 1.        ],[0.         0.43609023 1.        ],6,4
217,1.0,0.15260320612852885,0.572992700729927,0.15260320612852885,[0.         0.59245283 1.        ],[0.         0.43984962 1.        ],7,4
218,1.0,0.0015605050361753858,0.5,0.0015605050361753858,[0.         0.41509434 1.        ],[0.         0.41353383 1.        ],8,4
219,1.0,0.05483047240743366,0.5236486486486487,0.05483047240743366,[0.         0.58490566 1.        ],[0.         0.53007519 1.        ],9,4
220,1.5,-0.0016030642644346837,0.49836065573770494,-0.0016030642644346837,[0.         0.57358491 1.        ],[0.         0.57518797 1.        ],0,4
221,1.5,-0.009462335082990492,0.4942084942084942,-0.009462335082990492,[0.         0.48301887 1.        ],[0.        0.4924812 1.       ],1,4
222,1.5,0.07331536388140164,0.5384615384615384,0.07331536388140164,[0.         0.50188679 1.        ],[0.         0.42857143 1.        ],2,4
223,1.5,0.06236345580933467,0.527027027027027,0.06236345580933467,[0.         0.58867925 1.        ],[0.         0.52631579 1.        ],3,4
224,1.5,0.08862249964533975,0.5409252669039146,0.08862249964533975,[0.         0.57358491 1.        ],[0.         0.48496241 1.        ],4,4
225,1.5,0.10361753440204285,0.5498154981549815,0.10361753440204285,[0.         0.56226415 1.        ],[0.         0.45864662 1.        ],5,4
226,1.5,0.032302454248829604,0.5130718954248366,0.032302454248829604,[0.         0.59245283 1.        ],[0.         0.56015038 1.        ],6,4
227,1.5,0.06966945666051921,0.5340909090909091,0.06966945666051921,[0.         0.53207547 1.        ],[0.         0.46240602 1.        ],7,4
228,1.5,0.046871896722939455,0.5254237288135594,0.046871896722939455,[0.         0.46792453 1.        ],[0.         0.42105263 1.        ],8,4
229,1.5,0.0812455667470563,0.5346534653465347,0.0812455667470563,[0.         0.61132075 1.        ],[0.         0.53007519 1.        ],9,4
230,2.0,0.05468860831323591,0.5253623188405797,0.05468860831323591,[0.         0.54716981 1.        ],[0.        0.4924812 1.       ],0,4
231,2.0,0.09975883103986383,0.5503875968992248,0.09975883103986383,[0.         0.53584906 1.        ],[0.         0.43609023 1.        ],1,4
232,2.0,0.14156617959994322,0.5594855305466238,0.14156617959994322,[0.         0.65660377 1.        ],[0.         0.51503759 1.        ],2,4
233,2.0,-0.0055326996737126155,0.49645390070921985,-0.0055326996737126155,[0.         0.52830189 1.        ],[0.         0.53383459 1.        ],3,4
234,2.0,0.04353809050929203,0.5185185185185185,0.04353809050929203,[0.         0.58113208 1.        ],[0.         0.53759398 1.        ],4,4
235,2.0,0.1036459072208824,0.5490909090909091,0.1036459072208824,[0.         0.56981132 1.        ],[0.         0.46616541 1.        ],5,4
236,2.0,0.07327280465314229,0.5394190871369294,0.07327280465314229,[0.         0.49056604 1.        ],[0.         0.41729323 1.        ],6,4
237,2.0,0.024358064973755145,0.5120967741935484,0.024358064973755145,[0.         0.47924528 1.        ],[0.         0.45488722 1.        ],7,4
238,2.0,0.043084125407859275,0.5236051502145923,0.043084125407859275,[0.         0.46037736 1.        ],[0.         0.41729323 1.        ],8,4
239,2.0,0.0320329124698539,0.5149253731343284,0.0320329124698539,[0.         0.52075472 1.        ],[0.        0.4887218 1.       ],9,4
240,2.5,0.08106114342459925,0.5379061371841155,0.08106114342459925,[0.         0.56226415 1.        ],[0.         0.48120301 1.        ],0,4
241,2.5,0.09221166122854307,0.546875,0.09221166122854307,[0.         0.52830189 1.        ],[0.         0.43609023 1.        ],1,4
242,2.5,-0.02438643779259475,0.4874551971326165,-0.02438643779259475,[0.         0.51320755 1.        ],[0.         0.53759398 1.        ],2,4
243,2.5,0.03970775996595255,0.5173611111111112,0.03970775996595255,[0.         0.56226415 1.        ],[0.         0.52255639 1.        ],3,4
244,2.5,0.032103844516952695,0.5143884892086331,0.032103844516952695,[0.         0.53962264 1.        ],[0.        0.5075188 1.       ],4,4
245,2.5,0.06179599943254366,0.5370370370370371,0.06179599943254366,[0.         0.43773585 1.        ],[0.         0.37593985 1.        ],5,4
246,2.5,0.062164846077457814,0.5298507462686567,0.062164846077457814,[0.         0.53584906 1.        ],[0.         0.47368421 1.        ],6,4
247,2.5,-0.02093914030358912,0.48717948717948717,-0.02093914030358912,[0.         0.43018868 1.        ],[0.         0.45112782 1.        ],7,4
248,2.5,0.07371258334515529,0.5313531353135313,0.07371258334515529,[0.         0.60754717 1.        ],[0.         0.53383459 1.        ],8,4
249,2.5,0.06986806639239607,0.5308219178082192,0.06986806639239607,[0.         0.58490566 1.        ],[0.         0.51503759 1.        ],9,4
250,3.0,0.10326287416654845,0.5610859728506787,0.10326287416654845,[0.         0.46792453 1.        ],[0.         0.36466165 1.        ],0,4
251,3.0,0.07348560079443894,0.5350553505535055,0.07348560079443894,[0.         0.54716981 1.        ],[0.         0.47368421 1.        ],1,4
252,3.0,0.10758972903958008,0.5466666666666666,0.10758972903958008,[0.         0.61886792 1.        ],[0.        0.5112782 1.       ],2,4
253,3.0,0.12955029082139313,0.580952380952381,0.12955029082139313,[0.         0.46037736 1.        ],[0.         0.33082707 1.        ],3,4
254,3.0,0.06931479642502486,0.5420560747663551,0.06931479642502486,[0.         0.43773585 1.        ],[0.         0.36842105 1.        ],4,4
255,3.0,0.11509433962264148,0.5506756756756757,0.11509433962264148,[0.         0.61509434 1.        ],[0.  0.5 1. ],5,4
256,3.0,0.05488721804511276,0.5230263157894737,0.05488721804511276,[0.  0.6 1. ],[0.         0.54511278 1.        ],6,4
257,3.0,0.06992481203007517,0.53,0.06992481203007517,[0.  0.6 1. ],[0.         0.53007519 1.        ],7,4
258,3.0,0.05056036317208118,0.5288888888888889,0.05056036317208118,[0.        0.4490566 1.       ],[0.         0.39849624 1.        ],8,4
259,3.0,0.07340048233792029,0.5366795366795367,0.07340048233792029,[0.        0.5245283 1.       ],[0.         0.45112782 1.        ],9,4
260,3.5,0.012923818981415813,0.5065502183406113,0.012923818981415813,[0.         0.43773585 1.        ],[0.         0.42481203 1.        ],0,4
261,3.5,0.13711164704213363,0.5841121495327103,0.13711164704213363,[0.         0.47169811 1.        ],[0.         0.33458647 1.        ],1,4
262,3.5,0.06949921974748191,0.5375,0.06949921974748191,[0.         0.48679245 1.        ],[0.         0.41729323 1.        ],2,4
263,3.5,0.12647183997730171,0.5537459283387622,0.12647183997730171,[0.         0.64150943 1.        ],[0.         0.51503759 1.        ],3,4
264,3.5,0.06226415094339621,0.5283687943262412,0.06226415094339621,[0.         0.56226415 1.        ],[0.  0.5 1. ],4,4
265,3.5,0.08480635551142007,0.5401459854014599,0.08480635551142007,[0.         0.55849057 1.        ],[0.         0.47368421 1.        ],5,4
266,3.5,0.07727337210951907,0.5364963503649635,0.07727337210951907,[0.         0.55471698 1.        ],[0.         0.47744361 1.        ],6,4
267,3.5,0.04352390409987228,0.5186440677966102,0.04352390409987228,[0.         0.57735849 1.        ],[0.         0.53383459 1.        ],7,4
268,3.5,0.02838700524897142,0.512280701754386,0.02838700524897142,[0.        0.5509434 1.       ],[0.         0.52255639 1.        ],8,4
269,3.5,0.0886508724641793,0.5403508771929825,0.0886508724641793,[0.         0.58113208 1.        ],[0.        0.4924812 1.       ],9,4
270,5.0,0.1602213079869485,0.5734265734265734,0.1602213079869485,[0.         0.61886792 1.        ],[0.         0.45864662 1.        ],0,4
271,5.0,0.11106539934742515,0.555984555984556,0.11106539934742515,[0.         0.54339623 1.        ],[0.         0.43233083 1.        ],1,4
272,5.0,0.13390551851326427,0.5597269624573379,0.13390551851326427,[0.         0.61886792 1.        ],[0.         0.48496241 1.        ],2,4
273,5.0,0.1111505178039438,0.5535055350553506,0.1111505178039438,[0.         0.56603774 1.        ],[0.         0.45488722 1.        ],3,4
274,5.0,0.09228259327564192,0.5451127819548872,0.09228259327564192,[0.         0.54716981 1.        ],[0.         0.45488722 1.        ],4,4
275,5.0,0.09994325436232088,0.545774647887324,0.09994325436232088,[0.         0.58490566 1.        ],[0.         0.48496241 1.        ],5,4
276,5.0,0.11532132217335789,0.5457317073170732,0.11532132217335789,[0.        0.6754717 1.       ],[0.         0.56015038 1.        ],6,4
277,5.0,0.04721237054901406,0.5211267605633803,0.04721237054901406,[0.         0.55849057 1.        ],[0.        0.5112782 1.       ],7,4
278,5.0,0.07720244006242022,0.5378787878787878,0.07720244006242022,[0.         0.53584906 1.        ],[0.         0.45864662 1.        ],8,4
279,5.0,0.08125975315647604,0.5344262295081967,0.08125975315647604,[0.         0.61509434 1.        ],[0.         0.53383459 1.        ],9,4
280,7.0,0.20900836998155764,0.6053639846743295,0.20900836998155764,[0.         0.59622642 1.        ],[0.         0.38721805 1.        ],0,4
281,7.0,0.02069797134345297,0.5095057034220533,0.02069797134345297,[0.         0.50566038 1.        ],[0.         0.48496241 1.        ],1,4
282,7.0,0.043424599233933825,0.5195729537366548,0.043424599233933825,[0.        0.5509434 1.       ],[0.        0.5075188 1.       ],2,4
283,7.0,0.020499361611576117,0.5106382978723404,0.020499361611576117,[0.         0.45283019 1.        ],[0.         0.43233083 1.        ],3,4
284,7.0,0.06226415094339621,0.5283687943262412,0.06226415094339621,[0.         0.56226415 1.        ],[0.  0.5 1. ],4,4
285,7.0,0.0887501773301177,0.5384615384615384,0.0887501773301177,[0.         0.60754717 1.        ],[0.         0.51879699 1.        ],5,4
286,7.0,0.08506171088097603,0.535483870967742,0.08506171088097603,[0.         0.62641509 1.        ],[0.         0.54135338 1.        ],6,4
287,7.0,0.09614129663782095,0.5448028673835126,0.09614129663782095,[0.         0.57358491 1.        ],[0.         0.47744361 1.        ],7,4
288,7.0,0.009717690452546446,0.5032467532467533,0.009717690452546446,[0.         0.58490566 1.        ],[0.         0.57518797 1.        ],8,4
289,7.0,0.095885941268265,0.551440329218107,0.095885941268265,[0.         0.50566038 1.        ],[0.         0.40977444 1.        ],9,4
290,9.0,0.13384877287558516,0.5614035087719298,0.13384877287558516,[0.         0.60377358 1.        ],[0.         0.46992481 1.        ],0,4
291,9.0,0.10024116896013613,0.5398773006134969,0.10024116896013613,[0.         0.66415094 1.        ],[0.         0.56390977 1.        ],1,4
292,9.0,0.07030784508440913,0.5254237288135594,0.07030784508440913,[0.         0.70188679 1.        ],[0.         0.63157895 1.        ],2,4
293,9.0,0.028301886792452824,0.5128205128205128,0.028301886792452824,[0.         0.52830189 1.        ],[0.  0.5 1. ],3,4
294,9.0,0.11177471981841391,0.5403899721448467,0.11177471981841391,[0.         0.73207547 1.        ],[0.         0.62030075 1.        ],4,4
295,9.0,0.11874024684352391,0.5555555555555556,0.11874024684352391,[0.         0.58490566 1.        ],[0.         0.46616541 1.        ],5,4
296,9.0,0.05080153213221733,0.525096525096525,0.05080153213221733,[0.         0.51320755 1.        ],[0.         0.46240602 1.        ],6,4
297,9.0,0.12255639097744359,0.5559440559440559,0.12255639097744359,[0.  0.6 1. ],[0.         0.47744361 1.        ],7,4
298,9.0,0.19397077599659523,0.5962264150943396,0.19397077599659523,[0.         0.59622642 1.        ],[0.         0.40225564 1.        ],8,4
299,9.0,0.1299616966945666,0.5634328358208955,0.1299616966945666,[0.         0.56981132 1.        ],[0.         0.43984962 1.        ],9,4
300,0.5,0.07727337210951907,0.5364963503649635,0.07727337210951907,[0.         0.55471698 1.        ],[0.         0.47744361 1.        ],0,5
301,0.5,0.04277202440062422,0.5291005291005291,0.04277202440062422,[0.         0.37735849 1.        ],[0.         0.33458647 1.        ],1,5
302,0.5,-0.02510994467300326,0.480225988700565,-0.02510994467300326,[0.         0.32075472 1.        ],[0.         0.34586466 1.        ],2,5
303,0.5,-0.0322882678394098,0.4801762114537445,-0.0322882678394098,[0.         0.41132075 1.        ],[0.         0.44360902 1.        ],3,5
304,0.5,0.038728897715988087,0.5333333333333333,0.038728897715988087,[0.         0.30188679 1.        ],[0.         0.26315789 1.        ],4,5
305,0.5,0.005036175344020399,0.5027932960893855,0.005036175344020399,[0.         0.33962264 1.        ],[0.         0.33458647 1.        ],5,5
306,0.5,0.02475528443750885,0.5098684210526315,0.02475528443750885,[0.         0.58490566 1.        ],[0.         0.56015038 1.        ],6,5
307,0.5,0.04685771031351965,0.5256410256410257,0.04685771031351965,[0.         0.46415094 1.        ],[0.         0.41729323 1.        ],7,5
308,0.5,0.01641367569868063,0.5105263157894737,0.01641367569868063,[0.         0.36603774 1.        ],[0.         0.34962406 1.        ],8,5
309,0.5,0.016768335934175094,0.5083333333333333,0.016768335934175094,[0.         0.46037736 1.        ],[0.         0.44360902 1.        ],9,5
310,1.0,0.0957724499929068,0.5550660792951542,0.0957724499929068,[0.        0.4754717 1.       ],[0.         0.37969925 1.        ],0,5
311,1.0,0.035522769187118775,0.519650655021834,0.035522769187118775,[0.        0.4490566 1.       ],[0.         0.41353383 1.        ],1,5
312,1.0,0.061781813023123855,0.5373831775700935,0.061781813023123855,[0.         0.43396226 1.        ],[0.         0.37218045 1.        ],2,5
313,1.0,0.05039012625904388,0.5323383084577115,0.05039012625904388,[0.         0.40377358 1.        ],[0.         0.35338346 1.        ],3,5
314,1.0,0.04309831181727908,0.5234042553191489,0.04309831181727908,[0.         0.46415094 1.        ],[0.         0.42105263 1.        ],4,5
315,1.0,0.054277202440062455,0.5321100917431193,0.054277202440062455,[0.         0.43773585 1.        ],[0.         0.38345865 1.        ],5,5
316,1.0,0.04701376081713721,0.5234375,0.04701376081713721,[0.         0.50566038 1.        ],[0.         0.45864662 1.        ],6,5
317,1.0,0.06947084692864236,0.538135593220339,0.06947084692864236,[0.         0.47924528 1.        ],[0.         0.40977444 1.        ],7,5
318,1.0,0.05091502340757553,0.5236363636363637,0.05091502340757553,[0.         0.54339623 1.        ],[0.        0.4924812 1.       ],8,5
319,1.0,0.035551142005958325,0.51931330472103,0.035551142005958325,[0.         0.45660377 1.        ],[0.         0.42105263 1.        ],9,5
320,1.5,0.14877287558518937,0.5735849056603773,0.14877287558518937,[0.         0.57358491 1.        ],[0.         0.42481203 1.        ],0,5
321,1.5,0.07697545751170382,0.5431034482758621,0.07697545751170382,[0.        0.4754717 1.       ],[0.         0.39849624 1.        ],1,5
322,1.5,0.09956022130798697,0.5565217391304348,0.09956022130798697,[0.         0.48301887 1.        ],[0.         0.38345865 1.        ],2,5
323,1.5,0.13769328982834445,0.5608108108108109,0.13769328982834445,[0.         0.62641509 1.        ],[0.        0.4887218 1.       ],3,5
324,1.5,0.06579656688892044,0.5341365461847389,0.06579656688892044,[0.         0.50188679 1.        ],[0.         0.43609023 1.        ],4,5
325,1.5,0.07704638955880266,0.5413223140495868,0.07704638955880266,[0.         0.49433962 1.        ],[0.         0.41729323 1.        ],5,5
326,1.5,0.024613420343311043,0.5105633802816901,0.024613420343311043,[0.         0.54716981 1.        ],[0.         0.52255639 1.        ],6,5
327,1.5,0.10719250957582638,0.5573770491803278,0.10719250957582638,[0.         0.51320755 1.        ],[0.         0.40601504 1.        ],7,5
328,1.5,0.058192651439920584,0.5313807531380753,0.058192651439920584,[0.         0.47924528 1.        ],[0.         0.42105263 1.        ],8,5
329,1.5,0.13004681515108524,0.5607142857142857,0.13004681515108524,[0.         0.59245283 1.        ],[0.         0.46240602 1.        ],9,5
330,2.0,0.023861540644062984,0.5168539325842697,0.023861540644062984,[0.         0.34716981 1.        ],[0.         0.32330827 1.        ],0,5
331,2.0,0.028202581926514425,0.5135135135135135,0.028202581926514425,[0.         0.50188679 1.        ],[0.         0.47368421 1.        ],1,5
332,2.0,0.06942828770038306,0.5391304347826087,0.06942828770038306,[0.         0.46792453 1.        ],[0.         0.39849624 1.        ],2,5
333,2.0,0.06949921974748191,0.5375,0.06949921974748191,[0.         0.48679245 1.        ],[0.         0.41729323 1.        ],3,5
334,2.0,0.05841963399063699,0.5276752767527675,0.05841963399063699,[0.         0.53962264 1.        ],[0.         0.48120301 1.        ],4,5
335,2.0,0.1109944673003263,0.5582329317269076,0.1109944673003263,[0.        0.5245283 1.       ],[0.         0.41353383 1.        ],5,5
336,2.0,0.016739963115335543,0.5084745762711864,0.016739963115335543,[0.         0.45283019 1.        ],[0.         0.43609023 1.        ],6,5
337,2.0,0.001971910909348784,0.5,0.001971910909348784,[0.        0.5245283 1.       ],[0.         0.52255639 1.        ],7,5
338,2.0,-0.0173216059015463,0.48826291079812206,-0.0173216059015463,[0.         0.39245283 1.        ],[0.         0.40977444 1.        ],8,5
339,2.0,0.03906937154206275,0.5252525252525253,0.03906937154206275,[0.         0.39245283 1.        ],[0.         0.35338346 1.        ],9,5
340,2.5,0.020683784934033222,0.5095785440613027,0.020683784934033222,[0.         0.50188679 1.        ],[0.         0.48120301 1.        ],0,5
341,2.5,0.06941410129096326,0.5394736842105263,0.06941410129096326,[0.         0.46415094 1.        ],[0.         0.39473684 1.        ],1,5
342,2.5,0.09256632146403743,0.5392156862745098,0.09256632146403743,[0.         0.62264151 1.        ],[0.         0.53007519 1.        ],2,5
343,2.5,0.09615548304724075,0.5444839857651246,0.09615548304724075,[0.         0.57735849 1.        ],[0.         0.48120301 1.        ],3,5
344,2.5,0.10730600085118458,0.5538461538461539,0.10730600085118458,[0.         0.54339623 1.        ],[0.         0.43609023 1.        ],4,5
345,2.5,-0.0396935735565328,0.4775510204081633,-0.0396935735565328,[0.         0.44150943 1.        ],[0.         0.48120301 1.        ],5,5
346,2.5,0.1112072634416229,0.5519713261648745,0.1112072634416229,[0.         0.58113208 1.        ],[0.         0.46992481 1.        ],6,5
347,2.5,0.13372109519080722,0.5655430711610487,0.13372109519080722,[0.         0.56981132 1.        ],[0.         0.43609023 1.        ],7,5
348,2.5,0.058504752447155584,0.5265017667844523,0.058504752447155584,[0.         0.56226415 1.        ],[0.        0.5037594 1.       ],8,5
349,2.5,0.06210810043977871,0.5307692307692308,0.06210810043977871,[0.         0.52075472 1.        ],[0.         0.45864662 1.        ],9,5
350,3.0,0.03583487019435383,0.5164835164835165,0.03583487019435383,[0.         0.53207547 1.        ],[0.        0.4962406 1.       ],0,5
351,3.0,0.13367853596254786,0.5670498084291188,0.13367853596254786,[0.         0.55849057 1.        ],[0.         0.42481203 1.        ],1,5
352,3.0,0.1377784082848631,0.5584415584415584,0.1377784082848631,[0.        0.6490566 1.       ],[0.        0.5112782 1.       ],2,5
353,3.0,0.09243864377925948,0.5416666666666666,0.09243864377925948,[0.         0.58867925 1.        ],[0.        0.4962406 1.       ],3,5
354,3.0,0.13363597673428856,0.5686274509803921,0.13363597673428856,[0.         0.54716981 1.        ],[0.         0.41353383 1.        ],4,5
355,3.0,0.05112781954887213,0.521311475409836,0.05112781954887213,[0.  0.6 1. ],[0.         0.54887218 1.        ],5,5
356,3.0,0.15661795999432537,0.5663430420711975,0.15661795999432537,[0.         0.66037736 1.        ],[0.        0.5037594 1.       ],6,5
357,3.0,0.0882678394098454,0.5497835497835498,0.0882678394098454,[0.         0.47924528 1.        ],[0.         0.39097744 1.        ],7,5
358,3.0,0.13384877287558516,0.5614035087719298,0.13384877287558516,[0.         0.60377358 1.        ],[0.         0.46992481 1.        ],8,5
359,3.0,0.08084834728330259,0.5425101214574899,0.08084834728330259,[0.         0.50566038 1.        ],[0.         0.42481203 1.        ],9,5
360,3.5,0.0885373811888211,0.5427509293680297,0.0885373811888211,[0.        0.5509434 1.       ],[0.         0.46240602 1.        ],0,5
361,3.5,0.07735849056603772,0.534965034965035,0.07735849056603772,[0.         0.57735849 1.        ],[0.  0.5 1. ],1,5
362,3.5,0.020314938289119067,0.5119617224880383,0.020314938289119067,[0.         0.40377358 1.        ],[0.         0.38345865 1.        ],2,5
363,3.5,0.05104270109235354,0.5221843003412969,0.05104270109235354,[0.         0.57735849 1.        ],[0.         0.52631579 1.        ],3,5
364,3.5,0.04321180309263728,0.5219123505976095,0.04321180309263728,[0.         0.49433962 1.        ],[0.         0.45112782 1.        ],4,5
365,3.5,0.1110512129380054,0.556420233463035,0.1110512129380054,[0.         0.53962264 1.        ],[0.         0.42857143 1.        ],5,5
366,3.5,0.06576819407008089,0.5346938775510204,0.06576819407008089,[0.         0.49433962 1.        ],[0.         0.42857143 1.        ],6,5
367,3.5,0.016654844658816892,0.5089285714285714,0.016654844658816892,[0.         0.43018868 1.        ],[0.         0.41353383 1.        ],7,5
368,3.5,0.054802099588594055,0.523972602739726,0.054802099588594055,[0.         0.57735849 1.        ],[0.         0.52255639 1.        ],8,5
369,3.5,0.18269258050787346,0.5895522388059702,0.18269258050787346,[0.         0.59622642 1.        ],[0.         0.41353383 1.        ],9,5
370,5.0,0.11512271244148098,0.55,0.11512271244148098,[0.         0.62264151 1.        ],[0.        0.5075188 1.       ],0,5
371,5.0,0.04712725209249541,0.5220588235294118,0.04712725209249541,[0.         0.53584906 1.        ],[0.        0.4887218 1.       ],1,5
372,5.0,0.13752305291530714,0.5661764705882353,0.13752305291530714,[0.         0.58113208 1.        ],[0.         0.44360902 1.        ],2,5
373,5.0,0.1186125691587459,0.5593869731800766,0.1186125691587459,[0.        0.5509434 1.       ],[0.         0.43233083 1.        ],3,5
374,5.0,0.0883245850475245,0.5481171548117155,0.0883245850475245,[0.         0.49433962 1.        ],[0.         0.40601504 1.        ],4,5
375,5.0,0.06613704071499504,0.5286195286195287,0.06613704071499504,[0.         0.59245283 1.        ],[0.         0.52631579 1.        ],5,5
376,5.0,0.10747623776422188,0.5492957746478874,0.10747623776422188,[0.         0.58867925 1.        ],[0.         0.48120301 1.        ],6,5
377,5.0,0.05864661654135339,0.5247524752475248,0.05864661654135339,[0.  0.6 1. ],[0.         0.54135338 1.        ],7,5
378,5.0,0.18290537664917006,0.5805369127516778,0.18290537664917006,[0.         0.65283019 1.        ],[0.         0.46992481 1.        ],8,5
379,5.0,0.1940700808625337,0.5913978494623656,0.1940700808625337,[0.         0.62264151 1.        ],[0.         0.42857143 1.        ],9,5
380,7.0,0.09980139026812312,0.5492424242424242,0.09980139026812312,[0.         0.54716981 1.        ],[0.         0.44736842 1.        ],0,5
381,7.0,0.043112498226698825,0.5232067510548524,0.043112498226698825,[0.         0.46792453 1.        ],[0.         0.42481203 1.        ],1,5
382,7.0,0.06598099021137749,0.5309090909090909,0.06598099021137749,[0.        0.5509434 1.       ],[0.         0.48496241 1.        ],2,5
383,7.0,0.17867782664207688,0.6008583690987125,0.17867782664207688,[0.         0.52830189 1.        ],[0.         0.34962406 1.        ],3,5
384,7.0,0.11102284011916586,0.5573122529644269,0.11102284011916586,[0.         0.53207547 1.        ],[0.         0.42105263 1.        ],4,5
385,7.0,0.10373102567740106,0.5470383275261324,0.10373102567740106,[0.         0.59245283 1.        ],[0.        0.4887218 1.       ],5,5
386,7.0,0.11875443325294366,0.5551601423487544,0.11875443325294366,[0.         0.58867925 1.        ],[0.         0.46992481 1.        ],6,5
387,7.0,0.0961271102284012,0.5451263537906137,0.0961271102284012,[0.         0.56981132 1.        ],[0.         0.47368421 1.        ],7,5
388,7.0,0.1374946800964676,0.5671641791044776,0.1374946800964676,[0.         0.57358491 1.        ],[0.         0.43609023 1.        ],8,5
389,7.0,0.1299758831039864,0.562962962962963,0.1299758831039864,[0.         0.57358491 1.        ],[0.         0.44360902 1.        ],9,5
390,9.0,0.11079585756844945,0.5656108597285068,0.11079585756844945,[0.         0.47169811 1.        ],[0.         0.36090226 1.        ],0,5
391,9.0,0.1265002127961412,0.5530546623794212,0.1265002127961412,[0.        0.6490566 1.       ],[0.         0.52255639 1.        ],1,5
392,9.0,0.05466023549439636,0.5257352941176471,0.05466023549439636,[0.         0.53962264 1.        ],[0.         0.48496241 1.        ],2,5
393,9.0,0.16019293516810895,0.574468085106383,0.16019293516810895,[0.         0.61132075 1.        ],[0.         0.45112782 1.        ],3,5
394,9.0,0.0960561781813023,0.5468164794007491,0.0960561781813023,[0.        0.5509434 1.       ],[0.         0.45488722 1.        ],4,5
395,9.0,0.01713718257908925,0.5068493150684932,0.01713718257908925,[0.         0.55849057 1.        ],[0.         0.54135338 1.        ],5,5
396,9.0,0.12245708611150519,0.5588235294117647,0.12245708611150519,[0.         0.57358491 1.        ],[0.         0.45112782 1.        ],6,5
397,9.0,0.15623492693999147,0.5803921568627451,0.15623492693999147,[0.         0.55849057 1.        ],[0.         0.40225564 1.        ],7,5
398,9.0,0.118101858419634,0.582010582010582,0.118101858419634,[0.         0.41509434 1.        ],[0.         0.29699248 1.        ],8,5
399,9.0,0.10354660235494395,0.5517241379310345,0.10354660235494395,[0.         0.54339623 1.        ],[0.         0.43984962 1.        ],9,5
400,0.5,0.08087672010214214,0.5418326693227091,0.08087672010214214,[0.         0.51320755 1.        ],[0.         0.43233083 1.        ],0,6
401,0.5,0.09526173925379486,0.5806451612903226,0.09526173925379486,[0.         0.33962264 1.        ],[0.        0.2443609 1.       ],1,6
402,0.5,0.05075897290395803,0.525691699604743,0.05075897290395803,[0.         0.50188679 1.        ],[0.         0.45112782 1.        ],2,6
403,0.5,0.06918711874024686,0.5459183673469388,0.06918711874024686,[0.         0.40377358 1.        ],[0.         0.33458647 1.        ],3,6
404,0.5,0.04329692154915593,0.5209125475285171,0.04329692154915593,[0.         0.51698113 1.        ],[0.         0.47368421 1.        ],4,6
405,0.5,0.01661228543055754,0.5091743119266054,0.01661228543055754,[0.         0.41886792 1.        ],[0.         0.40225564 1.        ],5,6
406,0.5,0.042814583628883573,0.5282051282051282,0.042814583628883573,[0.         0.38867925 1.        ],[0.         0.34586466 1.        ],6,6
407,0.5,-0.0060717832316640186,0.49514563106796117,-0.0060717832316640186,[0.         0.38490566 1.        ],[0.         0.39097744 1.        ],7,6
408,0.5,0.06212228684919846,0.5305343511450382,0.06212228684919846,[0.        0.5245283 1.       ],[0.         0.46240602 1.        ],8,6
409,0.5,0.1257908923251525,0.5781990521327014,0.1257908923251525,[0.         0.46037736 1.        ],[0.         0.33458647 1.        ],9,6
410,1.0,0.03569300610015608,0.5177865612648221,0.03569300610015608,[0.         0.49433962 1.        ],[0.         0.45864662 1.        ],0,6
411,1.0,0.07683359341750606,0.5471698113207547,0.07683359341750606,[0.         0.43773585 1.        ],[0.         0.36090226 1.        ],1,6
412,1.0,0.05056036317208118,0.5288888888888889,0.05056036317208118,[0.        0.4490566 1.       ],[0.         0.39849624 1.        ],2,6
413,1.0,-0.005873173499787165,0.49572649572649574,-0.005873173499787165,[0.         0.43773585 1.        ],[0.         0.44360902 1.        ],3,6
414,1.0,0.11136331394524046,0.5481727574750831,0.11136331394524046,[0.         0.62264151 1.        ],[0.        0.5112782 1.       ],4,6
415,1.0,-0.03590580224145268,0.4798387096774194,-0.03590580224145268,[0.        0.4490566 1.       ],[0.         0.48496241 1.        ],5,6
416,1.0,0.09218328840970352,0.5476190476190477,0.09218328840970352,[0.         0.52075472 1.        ],[0.         0.42857143 1.        ],6,6
